,candle_no,entry,entry_date,sl,target_price,sl_size,P/L,trade_status
0,19,553.9000244140625,2024-10-28 05:20:00+00:00,556.2000732421875,557.35009765625,1.1500244140625,2.300048828125,Closed
1,28,556.5999755859375,2024-10-28 06:05:00+00:00,557.699951171875,558.7999267578125,1.0999755859375,1.0999755859375,Closed
2,57,558.1500244140625,2024-10-28 08:30:00+00:00,558.5003662109375,558.5504150390625,0.050048828125,0.350341796875,Closed
3,71,558.9500122070312,2024-10-28 09:40:00+00:00,560.7500610351562,561.2000732421875,0.45001220703125,1.800048828125,Closed
4,110,557.4000244140625,2024-10-29 06:40:00+00:00,556.7000122070312,558.1000366210938,0.70001220703125,-0.70001220703125,Closed
5,134,560.0499877929688,2024-10-29 08:40:00+00:00,561.0999755859375,562.1499633789062,1.04998779296875,1.04998779296875,Closed
6,138,560.8499755859375,2024-10-29 09:00:00+00:00,562.449951171875,563.2499389648438,0.79998779296875,1.5999755859375,Closed
7,145,562.7999877929688,2024-10-29 09:35:00+00:00,571.7999877929688,572.7999877929688,1.0,9.0,Closed
8,152,565.7000122070312,2024-10-30 03:55:00+00:00,569.4000244140625,573.1000366210938,3.70001220703125,3.70001220703125,Closed
9,155,570.0,2024-10-30 04:10:00+00:00,578.0,582.0,4.0,8.0,Closed
10,174,575.5499877929688,2024-10-30 05:45:00+00:00,575.0,576.0999755859375,0.54998779296875,-0.54998779296875,Closed
11,175,574.7999877929688,2024-10-30 05:50:00+00:00,576.0,577.2000122070312,1.20001220703125,1.20001220703125,Closed
12,197,573.0,2024-10-30 07:40:00+00:00,572.5999755859375,573.4000244140625,0.4000244140625,-0.4000244140625,Closed
13,286,553.4000244140625,2024-10-31 08:50:00+00:00,553.2000122070312,553.6000366210938,0.20001220703125,-0.20001220703125,Closed
14,368,538.7000122070312,2024-11-04 09:25:00+00:00,542.3013305664062,542.4013671875,0.10003662109375,3.601318359375,Closed
15,375,544.2999877929688,2024-11-05 03:45:00+00:00,541.0999755859375,547.5,3.20001220703125,-3.20001220703125,Closed
16,391,542.0,2024-11-05 05:05:00+00:00,543.9500732421875,544.60009765625,0.6500244140625,1.9500732421875,Closed
17,394,543.0999755859375,2024-11-05 05:20:00+00:00,542.0,544.199951171875,1.0999755859375,-1.0999755859375,Closed
18,397,543.4500122070312,2024-11-05 05:35:00+00:00,543.7000122070312,543.9500122070312,0.25,0.25,Closed
19,427,542.6500244140625,2024-11-05 08:05:00+00:00,544.7501220703125,545.8001708984375,1.050048828125,2.10009765625,Closed
20,442,544.9000244140625,2024-11-05 09:20:00+00:00,544.0499877929688,545.7500610351562,0.85003662109375,-0.85003662109375,Closed
21,458,554.5999755859375,2024-11-06 04:25:00+00:00,558.4999389648438,559.7999267578125,1.29998779296875,3.89996337890625,Closed
22,461,556.7000122070312,2024-11-06 04:40:00+00:00,558.9000854492188,560.0001220703125,1.10003662109375,2.2000732421875,Closed
23,480,559.5499877929688,2024-11-06 06:15:00+00:00,559.1500244140625,559.949951171875,0.39996337890625,-0.39996337890625,Closed
24,532,562.9500122070312,2024-11-07 04:20:00+00:00,562.75,563.1500244140625,0.20001220703125,-0.20001220703125,Closed
25,568,563.0,2024-11-07 07:20:00+00:00,563.7000122070312,564.4000244140625,0.70001220703125,0.70001220703125,Closed
26,583,564.1500244140625,2024-11-07 08:35:00+00:00,564.550048828125,564.9500732421875,0.4000244140625,0.4000244140625,Closed
27,607,572.7999877929688,2024-11-08 04:20:00+00:00,576.3999633789062,578.199951171875,1.79998779296875,3.5999755859375,Closed
28,615,576.0999755859375,2024-11-08 05:00:00+00:00,574.9000244140625,577.2999267578125,1.199951171875,-1.199951171875,Closed
29,643,574.7999877929688,2024-11-08 07:20:00+00:00,574.5,575.0999755859375,0.29998779296875,-0.29998779296875,Closed
30,645,574.25,2024-11-08 07:30:00+00:00,574.0,574.5,0.25,-0.25,Closed
31,682,573.0,2024-11-11 04:20:00+00:00,581.0,585.0,4.0,8.0,Closed
32,705,580.0499877929688,2024-11-11 06:15:00+00:00,578.5,581.5999755859375,1.54998779296875,-1.54998779296875,Closed
33,710,578.5,2024-11-11 06:40:00+00:00,579.2000122070312,579.9000244140625,0.70001220703125,0.70001220703125,Closed
34,766,576.5999755859375,2024-11-12 05:05:00+00:00,577.3499755859375,578.0999755859375,0.75,0.75,Closed
35,900,573.9500122070312,2024-11-14 03:45:00+00:00,569.5499877929688,578.3500366210938,4.4000244140625,-4.4000244140625,Closed
36,1024,551.9000244140625,2024-11-18 07:50:00+00:00,551.5999755859375,552.2000732421875,0.300048828125,-0.300048828125,Closed
37,1032,553.2999877929688,2024-11-18 08:30:00+00:00,552.7999877929688,553.7999877929688,0.5,-0.5,Closed
38,1042,553.0,2024-11-18 09:20:00+00:00,552.25,553.75,0.75,-0.75,Closed
39,1050,558.6500244140625,2024-11-19 03:45:00+00:00,564.2000732421875,569.7501220703125,5.550048828125,5.550048828125,Closed
40,1080,566.5,2024-11-19 06:15:00+00:00,566.4500122070312,566.5499877929688,0.04998779296875,-0.04998779296875,Closed
41,1099,567.0,2024-11-19 07:50:00+00:00,569.1000366210938,569.800048828125,0.70001220703125,2.10003662109375,Closed
42,1108,567.75,2024-11-19 08:35:00+00:00,567.0,568.5,0.75,-0.75,Closed
43,1205,563.0499877929688,2024-11-22 04:10:00+00:00,571.7999877929688,573.0499877929688,1.25,8.75,Closed
44,1211,567.1500244140625,2024-11-22 04:40:00+00:00,570.750244140625,571.3502807617188,0.60003662109375,3.6002197265625,Closed
