,candle_no,entry,entry_date,sl,target_price,sl_size,P/L,trade_status
0,25,977.0,2024-10-28 05:50:00+00:00,979.2001342773438,979.400146484375,0.20001220703125,2.20013427734375,Closed
1,33,981.3499755859375,2024-10-28 06:30:00+00:00,978.4500122070312,984.2499389648438,2.89996337890625,-2.89996337890625,Closed
2,56,977.9500122070312,2024-10-28 08:25:00+00:00,976.9500122070312,978.9500122070312,1.0,-1.0,Closed
3,110,983.5499877929688,2024-10-29 06:40:00+00:00,984.3999633789062,985.2499389648438,0.8499755859375,0.8499755859375,Closed
4,113,982.6500244140625,2024-10-29 06:55:00+00:00,982.9000244140625,983.1500244140625,0.25,0.25,Closed
5,115,982.2000122070312,2024-10-29 07:05:00+00:00,984.3999633789062,984.949951171875,0.54998779296875,2.199951171875,Closed
6,133,993.9000244140625,2024-10-29 08:35:00+00:00,990.6500244140625,997.1500244140625,3.25,-3.25,Closed
7,156,998.2999877929688,2024-10-30 04:15:00+00:00,1015.4996948242188,1017.649658203125,2.14996337890625,17.19970703125,Closed
8,172,1015.5,2024-10-30 05:35:00+00:00,1023.1497802734375,1023.999755859375,0.8499755859375,7.6497802734375,Closed
9,174,1017.0,2024-10-30 05:45:00+00:00,1019.0,1021.0,2.0,2.0,Closed
10,182,1020.7999877929688,2024-10-30 06:25:00+00:00,1021.9999389648438,1022.2999267578125,0.29998779296875,1.199951171875,Closed
11,192,1022.9000244140625,2024-10-30 07:15:00+00:00,1020.8499755859375,1024.9500732421875,2.050048828125,-2.050048828125,Closed
12,195,1024.300048828125,2024-10-30 07:30:00+00:00,1023.4500122070312,1025.1500854492188,0.85003662109375,-0.85003662109375,Closed
13,347,985.0,2024-11-04 07:40:00+00:00,989.1500244140625,993.300048828125,4.1500244140625,4.1500244140625,Closed
14,377,996.7000122070312,2024-11-05 03:55:00+00:00,996.0,997.4000244140625,0.70001220703125,-0.70001220703125,Closed
15,385,996.0,2024-11-05 04:35:00+00:00,1001.199951171875,1002.4999389648438,1.29998779296875,5.199951171875,Closed
16,417,1005.6500244140625,2024-11-05 07:15:00+00:00,1007.300048828125,1008.9500732421875,1.6500244140625,1.6500244140625,Closed
17,454,1010.0999755859375,2024-11-06 04:05:00+00:00,1004.8499755859375,1015.3499755859375,5.25,-5.25,Closed
18,485,1006.9500122070312,2024-11-06 06:40:00+00:00,1006.0,1007.9000244140625,0.95001220703125,-0.95001220703125,Closed
19,494,1005.7000122070312,2024-11-06 07:25:00+00:00,1005.4500122070312,1005.9500122070312,0.25,-0.25,Closed
20,499,1006.9500122070312,2024-11-06 07:50:00+00:00,1006.0,1007.9000244140625,0.95001220703125,-0.95001220703125,Closed
21,521,1007.25,2024-11-06 09:40:00+00:00,1005.5999755859375,1008.9000244140625,1.6500244140625,-1.6500244140625,Closed
22,614,990.5,2024-11-08 04:55:00+00:00,991.0999755859375,991.699951171875,0.5999755859375,0.5999755859375,Closed
23,660,995.3499755859375,2024-11-08 08:45:00+00:00,995.2999877929688,995.3999633789062,0.04998779296875,-0.04998779296875,Closed
24,708,993.0999755859375,2024-11-11 06:30:00+00:00,991.9500122070312,994.2499389648438,1.14996337890625,-1.14996337890625,Closed
25,768,979.3499755859375,2024-11-12 05:15:00+00:00,976.4500122070312,982.2499389648438,2.89996337890625,-2.89996337890625,Closed
26,1006,926.6500244140625,2024-11-18 06:20:00+00:00,932.400146484375,933.5501708984375,1.1500244140625,5.7501220703125,Closed
27,1011,931.25,2024-11-18 06:45:00+00:00,932.5,933.75,1.25,1.25,Closed
28,1029,939.2999877929688,2024-11-18 08:15:00+00:00,942.0,944.7000122070312,2.70001220703125,2.70001220703125,Closed
29,1039,935.9500122070312,2024-11-18 09:05:00+00:00,935.2999877929688,936.6000366210938,0.6500244140625,-0.6500244140625,Closed
30,1053,938.4500122070312,2024-11-19 04:00:00+00:00,930.2999877929688,946.6000366210938,8.1500244140625,-8.1500244140625,Closed
31,1145,918.3499755859375,2024-11-21 05:25:00+00:00,920.7499389648438,921.5499267578125,0.79998779296875,2.39996337890625,Closed
32,1200,916.4500122070312,2024-11-22 03:45:00+00:00,939.8501586914062,945.7001953125,5.85003662109375,23.400146484375,Closed
33,1203,920.0999755859375,2024-11-22 04:00:00+00:00,919.4500122070312,920.7499389648438,0.64996337890625,-0.64996337890625,Closed
34,1213,929.4500122070312,2024-11-22 04:50:00+00:00,933.75,938.0499877929688,4.29998779296875,4.29998779296875,Closed
35,1218,930.2000122070312,2024-11-22 05:15:00+00:00,943.4500122070312,943.7000122070312,0.25,13.25,Closed
36,1223,934.0,2024-11-22 05:40:00+00:00,941.5,943.0,1.5,7.5,Closed
37,1243,940.75,2024-11-22 07:20:00+00:00,939.4000244140625,942.0999755859375,1.3499755859375,-1.3499755859375,Closed
38,1260,944.2000122070312,2024-11-22 08:45:00+00:00,946.5000610351562,947.6500854492188,1.1500244140625,2.300048828125,Closed
39,1269,946.5,2024-11-22 09:30:00+00:00,945.4500122070312,947.5499877929688,1.04998779296875,-1.04998779296875,Closed
40,1283,955.2999877929688,2024-11-25 04:25:00+00:00,960.3998413085938,961.2498168945312,0.8499755859375,5.099853515625,Closed
41,1294,959.25,2024-11-25 05:20:00+00:00,959.75,960.0,0.25,0.5,Closed
42,1303,954.0,2024-11-25 06:05:00+00:00,955.25,956.5,1.25,1.25,Closed
43,1366,958.5,2024-11-26 05:05:00+00:00,965.5999755859375,969.1499633789062,3.54998779296875,7.0999755859375,Closed
44,1374,962.25,2024-11-26 05:45:00+00:00,964.75,967.25,2.5,2.5,Closed
