,candle_no,entry,entry_date,sl,target_price,sl_size,P/L,trade_status
21,438,1302.5999755859375,2024-11-05 09:00:00+00:00,1300.5,1304.699951171875,2.0999755859375,-2.0999755859375,Closed
22,451,1307.6500244140625,2024-11-06 03:50:00+00:00,1301.6500244140625,1313.6500244140625,6.0,-6.0,Closed
23,474,1305.5,2024-11-06 05:45:00+00:00,1309.0,1312.5,3.5,3.5,Closed
24,483,1309.8499755859375,2024-11-06 06:30:00+00:00,1316.2498779296875,1319.4498291015625,3.199951171875,6.39990234375,Closed
25,492,1315.199951171875,2024-11-06 07:15:00+00:00,1313.050048828125,1317.349853515625,2.14990234375,-2.14990234375,Closed
26,493,1312.75,2024-11-06 07:20:00+00:00,1315.64990234375,1317.099853515625,1.449951171875,2.89990234375,Closed
27,503,1317.550048828125,2024-11-06 08:10:00+00:00,1319.2501220703125,1320.9501953125,1.7000732421875,1.7000732421875,Closed
28,515,1325.0,2024-11-06 09:10:00+00:00,1320.4000244140625,1329.5999755859375,4.5999755859375,-4.5999755859375,Closed
29,527,1315.0999755859375,2024-11-07 03:55:00+00:00,1314.949951171875,1315.25,0.1500244140625,-0.1500244140625,Closed
30,672,1284.6500244140625,2024-11-08 09:45:00+00:00,1284.4000244140625,1284.9000244140625,0.25,-0.25,Closed
31,697,1282.0999755859375,2024-11-11 05:35:00+00:00,1284.3499755859375,1286.5999755859375,2.25,2.25,Closed
32,710,1277.199951171875,2024-11-11 06:40:00+00:00,1273.449951171875,1280.949951171875,3.75,-3.75,Closed
33,742,1278.0,2024-11-11 09:20:00+00:00,1274.5,1281.5,3.5,-3.5,Closed
34,754,1277.75,2024-11-12 04:05:00+00:00,1281.9000244140625,1286.050048828125,4.1500244140625,4.1500244140625,Closed
35,756,1274.1500244140625,2024-11-12 04:15:00+00:00,1275.050048828125,1275.9500732421875,0.9000244140625,0.9000244140625,Closed
36,772,1285.199951171875,2024-11-12 05:35:00+00:00,1282.449951171875,1287.949951171875,2.75,-2.75,Closed
37,813,1280.800048828125,2024-11-12 09:00:00+00:00,1278.550048828125,1283.050048828125,2.25,-2.25,Closed
38,911,1259.800048828125,2024-11-14 04:40:00+00:00,1259.25,1260.35009765625,0.550048828125,-0.550048828125,Closed
39,927,1265.9000244140625,2024-11-14 06:00:00+00:00,1259.699951171875,1272.10009765625,6.2000732421875,-6.2000732421875,Closed
40,930,1263.1500244140625,2024-11-14 06:15:00+00:00,1263.4000244140625,1263.6500244140625,0.25,0.25,Closed
41,965,1271.449951171875,2024-11-14 09:10:00+00:00,1270.199951171875,1272.699951171875,1.25,-1.25,Closed
42,1032,1261.9000244140625,2024-11-18 08:30:00+00:00,1262.5,1263.0999755859375,0.5999755859375,0.5999755859375,Closed
43,1050,1272.25,2024-11-19 03:45:00+00:00,1258.0,1286.5,14.25,-14.25,Closed
44,1054,1280.449951171875,2024-11-19 04:05:00+00:00,1275.4000244140625,1285.4998779296875,5.0499267578125,-5.0499267578125,Closed
45,1064,1278.3499755859375,2024-11-19 04:55:00+00:00,1277.0,1279.699951171875,1.3499755859375,-1.3499755859375,Closed
46,1079,1277.8499755859375,2024-11-19 06:10:00+00:00,1277.5,1278.199951171875,0.3499755859375,-0.3499755859375,Closed
47,1196,1223.8499755859375,2024-11-21 09:40:00+00:00,1221.9000244140625,1225.7999267578125,1.949951171875,-1.949951171875,Closed
48,1213,1236.800048828125,2024-11-22 04:50:00+00:00,1236.550048828125,1237.050048828125,0.25,-0.25,Closed
49,1214,1237.0,2024-11-22 04:55:00+00:00,1231.949951171875,1242.050048828125,5.050048828125,-5.050048828125,Closed
