,candle_no,entry,entry_date,sl,target_price,sl_size,P/L,trade_status
0,28,537.9000244140625,2024-10-16 10:00:00+00:00,535.6500244140625,540.1500244140625,2.25,-2.25,Closed
1,52,535.25,2024-10-17 09:45:00+00:00,532.3499755859375,538.1500244140625,2.9000244140625,-2.9000244140625,Closed
2,57,534.7000122070312,2024-10-17 11:00:00+00:00,535.1500244140625,535.6000366210938,0.45001220703125,0.45001220703125,Closed
3,72,533.2999877929688,2024-10-17 14:45:00+00:00,533.0499877929688,533.5499877929688,0.25,-0.25,Closed
4,78,550.2999877929688,2024-10-18 10:00:00+00:00,570.3999633789062,590.4999389648438,20.0999755859375,20.0999755859375,Closed
5,89,551.9500122070312,2024-10-18 12:45:00+00:00,548.6500244140625,555.25,3.29998779296875,-3.29998779296875,Closed
6,111,550.6500244140625,2024-10-21 12:00:00+00:00,548.8499755859375,552.4500732421875,1.800048828125,-1.800048828125,Closed
7,156,550.7999877929688,2024-10-23 10:45:00+00:00,551.8999633789062,552.9999389648438,1.0999755859375,1.0999755859375,Closed
8,167,551.4000244140625,2024-10-23 13:30:00+00:00,551.0,551.800048828125,0.4000244140625,-0.4000244140625,Closed
9,170,548.8499755859375,2024-10-23 14:15:00+00:00,547.4000244140625,550.2999267578125,1.449951171875,-1.449951171875,Closed
10,236,556.5,2024-10-28 12:00:00+00:00,558.2000122070312,559.9000244140625,1.70001220703125,1.70001220703125,Closed
11,273,563.0999755859375,2024-10-29 15:00:00+00:00,575.8997802734375,577.499755859375,1.5999755859375,12.7998046875,Closed
12,295,567.3499755859375,2024-10-30 14:15:00+00:00,566.0,568.699951171875,1.3499755859375,-1.3499755859375,Closed
13,300,561.0999755859375,2024-10-31 09:15:00+00:00,560.0499877929688,562.1499633789062,1.04998779296875,-1.04998779296875,Closed
14,302,556.4500122070312,2024-10-31 09:45:00+00:00,556.3499755859375,556.550048828125,0.10003662109375,-0.10003662109375,Closed
15,305,552.3499755859375,2024-10-31 10:30:00+00:00,550.3499755859375,554.3499755859375,2.0,-2.0,Closed
16,315,552.4000244140625,2024-10-31 13:00:00+00:00,550.9000244140625,553.9000244140625,1.5,-1.5,Closed
17,338,538.1500244140625,2024-11-04 12:30:00+00:00,541.9500732421875,543.85009765625,1.9000244140625,3.800048828125,Closed
18,352,543.2999877929688,2024-11-05 09:45:00+00:00,558.7000732421875,560.9000854492188,2.20001220703125,15.40008544921875,Closed
19,380,557.5,2024-11-06 10:30:00+00:00,559.25,561.0,1.75,1.75,Closed
20,383,558.4500122070312,2024-11-06 11:15:00+00:00,559.1500244140625,559.8500366210938,0.70001220703125,0.70001220703125,Closed
21,401,566.8499755859375,2024-11-07 09:30:00+00:00,564.2000122070312,569.4999389648438,2.64996337890625,-2.64996337890625,Closed
22,402,562.5,2024-11-07 09:45:00+00:00,562.0999755859375,562.9000244140625,0.4000244140625,-0.4000244140625,Closed
23,415,563.5999755859375,2024-11-07 13:00:00+00:00,575.9998779296875,579.099853515625,3.0999755859375,12.39990234375,Closed
24,420,564.5,2024-11-07 14:15:00+00:00,563.75,565.25,0.75,-0.75,Closed
25,433,574.5499877929688,2024-11-08 11:15:00+00:00,575.449951171875,576.3499145507812,0.89996337890625,0.89996337890625,Closed
26,441,572.2000122070312,2024-11-08 13:15:00+00:00,570.75,573.6500244140625,1.45001220703125,-1.45001220703125,Closed
27,460,579.9000244140625,2024-11-11 11:45:00+00:00,578.5,581.300048828125,1.4000244140625,-1.4000244140625,Closed
28,461,578.5,2024-11-11 12:00:00+00:00,576.7999877929688,580.2000122070312,1.70001220703125,-1.70001220703125,Closed
29,510,570.5,2024-11-13 11:45:00+00:00,569.2000122070312,571.7999877929688,1.29998779296875,-1.29998779296875,Closed
