,candle_no,entry,entry_date,sl,target_price,sl_size,P/L,trade_status
0,27,1347.25,2024-10-16 09:45:00+00:00,1345.25,1349.25,2.0,-2.0,Closed
1,46,1357.449951171875,2024-10-16 14:30:00+00:00,1362.199951171875,1366.949951171875,4.75,4.75,Closed
2,52,1360.449951171875,2024-10-17 09:45:00+00:00,1354.9749755859375,1365.9249267578125,5.4749755859375,-5.4749755859375,Closed
3,56,1362.0250244140625,2024-10-17 10:45:00+00:00,1361.574951171875,1362.47509765625,0.4500732421875,-0.4500732421875,Closed
4,68,1353.5,2024-10-17 13:45:00+00:00,1356.125,1358.75,2.625,2.625,Closed
5,81,1353.800048828125,2024-10-18 10:45:00+00:00,1364.8255615234375,1366.400634765625,1.5750732421875,11.0255126953125,Closed
6,89,1363.9000244140625,2024-10-18 12:45:00+00:00,1360.875,1366.925048828125,3.0250244140625,-3.0250244140625,Closed
7,99,1358.5,2024-10-18 15:15:00+00:00,1363.60009765625,1366.150146484375,2.550048828125,5.10009765625,Closed
8,102,1362.5,2024-10-21 09:45:00+00:00,1365.449951171875,1368.39990234375,2.949951171875,2.949951171875,Closed
9,133,1363.824951171875,2024-10-22 11:15:00+00:00,1360.949951171875,1366.699951171875,2.875,-2.875,Closed
10,161,1348.75,2024-10-23 12:00:00+00:00,1349.9500732421875,1350.35009765625,0.4000244140625,1.2000732421875,Closed
11,193,1334.449951171875,2024-10-24 13:45:00+00:00,1339.849853515625,1342.5498046875,2.699951171875,5.39990234375,Closed
12,209,1328.2249755859375,2024-10-25 11:30:00+00:00,1331.6749267578125,1333.39990234375,1.7249755859375,3.449951171875,Closed
13,232,1347.699951171875,2024-10-28 11:00:00+00:00,1340.550048828125,1354.849853515625,7.14990234375,-7.14990234375,Closed
14,243,1338.699951171875,2024-10-28 13:45:00+00:00,1332.75,1344.64990234375,5.949951171875,-5.949951171875,Closed
15,250,1332.75,2024-10-29 09:15:00+00:00,1331.300048828125,1334.199951171875,1.449951171875,-1.449951171875,Closed
16,263,1334.0,2024-10-29 12:30:00+00:00,1338.5,1343.0,4.5,4.5,Closed
17,271,1334.5,2024-10-29 14:30:00+00:00,1338.300048828125,1340.2000732421875,1.9000244140625,3.800048828125,Closed
18,275,1335.5,2024-10-30 09:15:00+00:00,1343.050048828125,1350.60009765625,7.550048828125,7.550048828125,Closed
19,290,1345.25,2024-10-30 13:00:00+00:00,1344.5999755859375,1345.9000244140625,0.6500244140625,-0.6500244140625,Closed
20,291,1343.8499755859375,2024-10-30 13:15:00+00:00,1342.0,1345.699951171875,1.8499755859375,-1.8499755859375,Closed
21,298,1344.949951171875,2024-10-30 15:00:00+00:00,1341.5,1348.39990234375,3.449951171875,-3.449951171875,Closed
22,358,1296.9000244140625,2024-11-05 11:15:00+00:00,1294.5999755859375,1299.2000732421875,2.300048828125,-2.300048828125,Closed
23,420,1307.699951171875,2024-11-07 14:15:00+00:00,1305.9000244140625,1309.4998779296875,1.7999267578125,-1.7999267578125,Closed
24,477,1279.0,2024-11-12 09:45:00+00:00,1284.25,1289.5,5.25,5.25,Closed
25,483,1283.449951171875,2024-11-12 11:15:00+00:00,1283.300048828125,1283.599853515625,0.14990234375,-0.14990234375,Closed
