,candle_no,entry,entry_date,sl,target_price,sl_size,P/L,trade_status
0,15,3405.39990234375,2024-10-15 13:00:00+00:00,3397.89990234375,3412.89990234375,7.5,-7.5,Closed
1,17,3403.949951171875,2024-10-15 13:30:00+00:00,3387.0,3420.89990234375,16.949951171875,-16.949951171875,Closed
2,48,3395.35009765625,2024-10-16 15:00:00+00:00,3392.25,3398.4501953125,3.10009765625,-3.10009765625,Closed
3,100,3340.199951171875,2024-10-21 09:15:00+00:00,3305.0,3375.39990234375,35.199951171875,-35.199951171875,Closed
4,109,3286.10009765625,2024-10-21 11:30:00+00:00,3341.850830078125,3353.0009765625,11.150146484375,55.750732421875,Closed
5,122,3318.10009765625,2024-10-21 14:45:00+00:00,3355.750244140625,3368.30029296875,12.550048828125,37.650146484375,Closed
6,125,3346.64990234375,2024-10-22 09:15:00+00:00,3293.800048828125,3399.499755859375,52.849853515625,-52.849853515625,Closed
7,147,3268.300048828125,2024-10-22 14:45:00+00:00,3266.85009765625,3269.75,1.449951171875,-1.449951171875,Closed
8,190,3241.14990234375,2024-10-24 13:00:00+00:00,3253.749755859375,3257.94970703125,4.199951171875,12.599853515625,Closed
9,232,3294.949951171875,2024-10-28 11:00:00+00:00,3260.39990234375,3329.5,34.550048828125,-34.550048828125,Closed
10,250,3240.39990234375,2024-10-29 09:15:00+00:00,3118.0,3362.7998046875,122.39990234375,-122.39990234375,Closed
11,251,3213.0,2024-10-29 09:30:00+00:00,3098.0,3328.0,115.0,-115.0,Closed
12,271,3274.75,2024-10-29 14:30:00+00:00,3245.89990234375,3303.60009765625,28.85009765625,-28.85009765625,Closed
13,286,3212.10009765625,2024-10-30 12:00:00+00:00,3214.60009765625,3217.10009765625,2.5,2.5,Closed
14,291,3203.949951171875,2024-10-30 13:15:00+00:00,3197.949951171875,3209.949951171875,6.0,-6.0,Closed
15,292,3199.39990234375,2024-10-30 13:30:00+00:00,3187.35009765625,3211.44970703125,12.0498046875,-12.0498046875,Closed
16,332,3118.5,2024-11-04 11:00:00+00:00,3156.39990234375,3175.349853515625,18.949951171875,37.89990234375,Closed
17,356,3079.89990234375,2024-11-05 10:45:00+00:00,3094.64990234375,3109.39990234375,14.75,14.75,Closed
18,361,3068.0,2024-11-05 12:00:00+00:00,3085.0,3102.0,17.0,17.0,Closed
19,374,3162.300048828125,2024-11-05 15:15:00+00:00,3173.800048828125,3185.300048828125,11.5,11.5,Closed
20,442,3012.89990234375,2024-11-08 13:30:00+00:00,3003.050048828125,3022.749755859375,9.849853515625,-9.849853515625,Closed
21,531,2834.0,2024-11-14 10:45:00+00:00,2813.10009765625,2854.89990234375,20.89990234375,-20.89990234375,Closed
