imb_open,imb_close,del_imb,Open,High,Low,Close,ser_no,imb_high,imb_low
0,0,1,1365.050048828125,1368.449951171875,1361.449951171875,1363.25,50.0,1368.449951171875,1361.449951171875
0,0,1,1363.2249755859375,1365.0,1357.6500244140625,1359.1500244140625,51.0,1365.0,1357.6500244140625
0,0,1,1359.1500244140625,1361.574951171875,1357.5,1360.449951171875,52.0,1361.574951171875,1357.5
0,0,1,1360.3499755859375,1363.5,1359.449951171875,1363.5,53.0,1363.5,1359.449951171875
0,0,1,1363.4000244140625,1364.824951171875,1362.0,1364.824951171875,54.0,1364.824951171875,1362.0
0,0,1,1364.824951171875,1366.675048828125,1362.25,1362.25,55.0,1366.675048828125,1362.25
0,0,1,1362.4749755859375,1363.5,1361.0,1362.0250244140625,56.0,1363.5,1361.0
0,0,1,1362.0,1362.300048828125,1359.449951171875,1359.5,57.0,1362.300048828125,1359.449951171875
0,0,1,1359.5,1360.9000244140625,1359.0,1359.0250244140625,58.0,1360.9000244140625,1359.0
0,0,1,1359.0,1359.9749755859375,1357.7750244140625,1358.550048828125,59.0,1359.9749755859375,1357.7750244140625
0,0,1,1358.699951171875,1359.574951171875,1358.5,1359.300048828125,60.0,1359.574951171875,1358.5
0,0,1,1359.2750244140625,1361.324951171875,1359.25,1360.824951171875,61.0,1361.324951171875,1359.25
0,0,1,1360.824951171875,1362.125,1360.25,1361.050048828125,62.0,1362.125,1360.25
0,0,1,1361.050048828125,1362.875,1360.5,1360.7249755859375,63.0,1362.875,1360.5
0,0,1,1360.625,1361.2249755859375,1358.5,1358.875,64.0,1361.2249755859375,1358.5
0,0,1,1358.875,1359.550048828125,1357.5250244140625,1359.050048828125,65.0,1359.550048828125,1357.5250244140625
0,0,1,1359.050048828125,1359.449951171875,1353.7750244140625,1355.0999755859375,66.0,1359.449951171875,1353.7750244140625
0,0,1,1355.0999755859375,1355.4749755859375,1353.8499755859375,1355.300048828125,67.0,1355.4749755859375,1353.8499755859375
0,0,1,1355.4000244140625,1355.550048828125,1352.125,1353.5,68.0,1355.550048828125,1352.125
0,0,1,1353.800048828125,1355.800048828125,1353.449951171875,1355.0999755859375,69.0,1355.800048828125,1353.449951171875
0,0,1,1355.0250244140625,1357.9000244140625,1354.5,1357.625,70.0,1357.9000244140625,1354.5
0,0,1,1357.5,1358.25,1354.5,1354.75,71.0,1358.25,1354.5
0,0,1,1355.0,1356.875,1354.5,1356.2249755859375,72.0,1356.875,1354.5
0,0,1,1356.0999755859375,1359.074951171875,1353.9749755859375,1357.5,73.0,1359.074951171875,1353.9749755859375
0,0,1,1357.5250244140625,1357.550048828125,1355.675048828125,1356.6500244140625,74.0,1357.550048828125,1355.675048828125
0,0,1,1352.9749755859375,1357.324951171875,1341.375,1342.5999755859375,75.0,1357.324951171875,1341.375
0,0,1,1342.574951171875,1347.4000244140625,1342.0,1346.5999755859375,76.0,1347.4000244140625,1342.0
0,0,1,1346.5999755859375,1349.3499755859375,1343.925048828125,1346.375,77.0,1349.3499755859375,1343.925048828125
0,0,1,1346.3499755859375,1352.2249755859375,1346.0250244140625,1351.1500244140625,78.0,1352.2249755859375,1346.0250244140625
0,0,1,1351.425048828125,1355.0,1350.0,1354.0999755859375,79.0,1355.0,1350.0
0,0,1,1354.0,1358.324951171875,1353.75,1355.25,80.0,1358.324951171875,1353.75
0,0,1,1355.25,1360.875,1353.0999755859375,1353.800048828125,81.0,1360.875,1353.0999755859375
0,0,1,1353.7750244140625,1355.949951171875,1352.300048828125,1355.300048828125,82.0,1355.949951171875,1352.300048828125
0,0,1,1355.300048828125,1358.25,1354.7750244140625,1358.199951171875,83.0,1358.25,1354.7750244140625
0,0,1,1358.074951171875,1361.625,1357.1500244140625,1359.7249755859375,84.0,1361.625,1357.1500244140625
0,0,1,1359.7249755859375,1360.375,1357.5,1359.5,85.0,1360.375,1357.5
0,0,1,1359.5,1360.875,1358.324951171875,1360.25,86.0,1360.875,1358.324951171875
0,0,1,1360.199951171875,1366.8499755859375,1359.175048828125,1366.6500244140625,87.0,1366.8499755859375,1359.175048828125
0,0,1,1366.625,1368.4000244140625,1363.5,1364.0,88.0,1368.4000244140625,1363.5
0,0,1,1363.7750244140625,1365.5999755859375,1363.0,1363.9000244140625,89.0,1365.5999755859375,1363.0
0,0,1,1364.0,1364.824951171875,1362.574951171875,1363.4749755859375,90.0,1364.824951171875,1362.574951171875
0,0,1,1363.449951171875,1365.5,1362.5,1364.5250244140625,91.0,1365.5,1362.5
0,0,1,1364.7249755859375,1366.800048828125,1363.699951171875,1364.7750244140625,92.0,1366.800048828125,1363.699951171875
0,0,1,1364.7750244140625,1366.550048828125,1362.5,1364.6500244140625,93.0,1366.550048828125,1362.5
0,0,1,1364.6500244140625,1365.9000244140625,1363.550048828125,1365.5,94.0,1365.9000244140625,1363.550048828125
0,0,1,1365.5250244140625,1366.0,1363.75,1365.199951171875,95.0,1366.0,1363.75
0,0,1,1365.199951171875,1366.75,1363.4000244140625,1363.875,96.0,1366.75,1363.4000244140625
0,0,1,1363.875,1364.375,1362.175048828125,1363.0999755859375,97.0,1364.375,1362.175048828125
0,0,1,1362.949951171875,1363.3499755859375,1357.550048828125,1358.050048828125,98.0,1363.3499755859375,1357.550048828125
0,0,1,1357.574951171875,1359.550048828125,1356.5,1358.5,99.0,1359.550048828125,1356.5
0,0,1,1365.800048828125,1370.75,1362.800048828125,1366.3499755859375,100.0,1370.75,1362.800048828125
0,0,1,1366.300048828125,1367.0,1360.0,1361.4000244140625,101.0,1367.0,1360.0
