liq_category,Open,High,Low,Close,ser_no
last_few_candles,6980.9501953125,6984.64990234375,6925.0,6927.0,50.0
last_few_candles,6927.0,6949.9501953125,6905.0,6906.89990234375,51.0
last_few_candles,6906.9501953125,6929.64990234375,6895.0,6925.89990234375,52.0
last_few_candles,6919.25,6924.60009765625,6905.5,6913.7001953125,58.0
last_few_candles,6909.14990234375,6913.2998046875,6896.0,6896.0,61.0
last_few_candles,6901.89990234375,6910.2998046875,6890.0,6891.89990234375,66.0
last_few_candles,6890.39990234375,6902.75,6890.0,6894.85009765625,67.0
last_few_candles,6894.85009765625,6905.0,6880.7001953125,6881.35009765625,68.0
last_few_candles,6884.5498046875,6888.0,6871.0,6873.85009765625,69.0
last_few_candles,6889.85009765625,6892.2998046875,6825.0,6826.0,75.0
last_few_candles,6825.0,6886.5,6821.2998046875,6872.2001953125,76.0
last_few_candles,6913.0,6915.9501953125,6891.0,6893.5,90.0
last_few_candles,6895.85009765625,6909.39990234375,6890.5,6902.39990234375,91.0
last_few_candles,6905.39990234375,6913.7001953125,6887.0,6894.0498046875,96.0
last_few_candles,6932.64990234375,6950.0,6885.9501953125,6897.85009765625,100.0
last_few_candles,6895.89990234375,6900.39990234375,6840.0,6844.7998046875,101.0
last_few_candles,6847.25,6847.25,6795.0498046875,6816.7001953125,102.0
last_few_candles,6813.7001953125,6815.0,6790.0,6798.0,105.0
last_few_candles,6798.0,6801.9501953125,6782.0,6787.5,106.0
last_few_candles,6787.5,6800.0,6775.0,6778.10009765625,107.0
last_few_candles,6778.5,6780.0,6742.0,6744.0,108.0
last_few_candles,6742.7001953125,6755.7001953125,6717.9501953125,6750.0,109.0
last_few_candles,6761.25,6807.10009765625,6733.2998046875,6800.0498046875,125.0
last_few_candles,6759.25,6789.0498046875,6725.0,6725.0,134.0
last_few_candles,6707.14990234375,6736.85009765625,6702.0498046875,6730.89990234375,135.0
last_few_candles,6752.10009765625,6762.5498046875,6737.0,6754.75,145.0
last_few_candles,6754.75,6773.39990234375,6733.0,6742.0498046875,146.0
last_few_candles,6742.25,6754.4501953125,6712.0,6712.0,147.0
last_few_candles,6710.2998046875,6710.2998046875,6653.7998046875,6685.64990234375,148.0
last_few_candles,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0
last_few_candles,6631.85009765625,6958.0,6631.14990234375,6895.0,150.0
last_few_candles,7055.10009765625,7060.60009765625,7035.0,7059.2998046875,164.0
last_few_candles,7045.0,7048.39990234375,7012.85009765625,7026.5498046875,170.0
last_few_candles,7026.5498046875,7050.0,7002.14990234375,7002.9501953125,171.0
last_few_candles,7002.85009765625,7021.60009765625,6999.0498046875,7001.2998046875,172.0
last_few_candles,7001.39990234375,7007.2001953125,6986.0,6990.0,173.0
last_few_candles,7025.75,7029.85009765625,7020.0,7029.0,189.0
last_few_candles,7026.9501953125,7028.14990234375,7020.0,7025.0,190.0
last_few_candles,7023.85009765625,7028.0,7014.0,7020.7998046875,191.0
last_few_candles,7020.7998046875,7037.35009765625,7012.0,7028.5,192.0
last_few_candles,7024.0,7047.75,7001.2001953125,7007.35009765625,200.0
last_few_candles,7005.25,7018.35009765625,6970.2998046875,6990.0,201.0
last_few_candles,6990.5498046875,7005.5,6961.5,6969.75,202.0
last_few_candles,6969.75,6979.60009765625,6948.7001953125,6964.9501953125,203.0
last_few_candles,6964.25,6991.0,6925.0,6939.4501953125,204.0
last_few_candles,6956.25,6957.0,6917.0,6932.0,206.0
last_few_candles,7000.0,7002.35009765625,6970.0,6985.0,213.0
last_few_candles,6996.7998046875,6999.2998046875,6956.35009765625,6965.60009765625,215.0
last_few_candles,6967.14990234375,6967.5,6933.4501953125,6941.2998046875,216.0
last_few_candles,6944.4501953125,6950.0,6922.10009765625,6926.5498046875,218.0
last_few_candles,6929.9501953125,6943.25,6920.0498046875,6936.9501953125,219.0
last_few_candles,6926.35009765625,6940.0,6916.5,6920.0,222.0
last_few_candles,6922.25,6930.0,6894.2998046875,6904.10009765625,223.0
last_few_candles,6932.39990234375,6935.2998046875,6877.85009765625,6883.64990234375,226.0
last_few_candles,6882.85009765625,6965.0,6875.0,6960.9501953125,227.0
last_few_candles,6967.7001953125,6971.14990234375,6939.89990234375,6950.0,234.0
last_few_candles,6942.64990234375,6960.0,6938.0,6960.0,236.0
last_few_candles,6941.5,6942.9501953125,6908.35009765625,6915.89990234375,239.0
last_few_candles,6917.5,6925.0,6902.25,6915.35009765625,240.0
last_few_candles,6929.0,6931.2001953125,6900.0,6911.10009765625,248.0
last_few_candles,6909.2998046875,6910.0,6849.10009765625,6888.0,250.0
last_few_candles,6888.39990234375,6913.0,6836.25,6839.2001953125,251.0
last_few_candles,6836.14990234375,6863.64990234375,6805.0,6813.4501953125,252.0
last_few_candles,6815.0,6845.0,6802.2001953125,6844.0,253.0
last_few_candles,7036.0,7037.64990234375,6985.0,6997.9501953125,274.0
last_few_candles,6999.10009765625,7014.4501953125,6966.0,6982.2001953125,275.0
last_few_candles,6980.7998046875,6998.2001953125,6962.0498046875,6986.7998046875,276.0
last_few_candles,6972.39990234375,6973.25,6950.0498046875,6960.2001953125,282.0
last_few_candles,6951.0,6961.0,6950.0,6959.85009765625,284.0
last_few_candles,6953.35009765625,6962.7001953125,6945.2001953125,6960.7001953125,286.0
last_few_candles,6961.2998046875,6968.39990234375,6950.0,6954.2001953125,292.0
last_few_candles,6954.2001953125,6956.0,6937.14990234375,6944.64990234375,293.0
last_few_candles,6941.5,6955.0498046875,6933.39990234375,6955.0498046875,295.0
last_few_candles,6927.0,6939.0,6905.89990234375,6910.5,300.0
last_few_candles,6910.7001953125,6933.5,6897.0,6924.7998046875,301.0
last_few_candles,6925.4501953125,6934.89990234375,6910.4501953125,6928.75,308.0
last_few_candles,6921.7998046875,6921.89990234375,6902.5,6903.39990234375,314.0
last_few_candles,6905.0498046875,6913.2998046875,6900.0,6910.5,315.0
last_few_candles,6910.0498046875,6913.0,6888.39990234375,6902.2001953125,319.0
last_few_candles,6898.0498046875,6902.0,6885.5,6891.35009765625,322.0
last_few_candles,6891.39990234375,6898.5,6884.0498046875,6884.64990234375,323.0
last_few_candles,6884.60009765625,6905.0,6879.89990234375,6897.35009765625,324.0
last_few_candles,6956.2998046875,6956.2998046875,6858.39990234375,6891.4501953125,325.0
last_few_candles,6890.0,6902.2001953125,6847.14990234375,6855.2001953125,326.0
last_few_candles,6857.35009765625,6861.60009765625,6834.5,6860.5,327.0
last_few_candles,6860.5,6864.7998046875,6822.10009765625,6829.10009765625,328.0
last_few_candles,6829.0,6838.89990234375,6805.0,6805.0,329.0
last_few_candles,6815.0,6824.0,6781.10009765625,6784.0498046875,331.0
last_few_candles,6784.0,6785.7998046875,6752.89990234375,6766.5498046875,332.0
last_few_candles,6825.7998046875,6839.0,6805.5,6825.0,350.0
last_few_candles,6827.9501953125,6832.0,6793.5,6816.0,351.0
last_few_candles,6839.0,6841.7001953125,6776.2998046875,6791.2001953125,355.0
last_few_candles,6803.0,6808.5,6776.0,6776.14990234375,358.0
last_few_candles,6777.9501953125,6785.4501953125,6742.35009765625,6749.0,359.0
last_few_candles,6749.2001953125,6750.7998046875,6716.60009765625,6725.9501953125,360.0
last_few_candles,6726.89990234375,6744.64990234375,6712.0,6734.39990234375,361.0
last_few_candles,6950.0,6965.7998046875,6922.39990234375,6929.7001953125,373.0
last_few_candles,6928.89990234375,6938.5498046875,6886.60009765625,6930.35009765625,374.0
last_few_candles,6911.89990234375,6925.0,6896.0,6902.39990234375,380.0
last_few_candles,7001.64990234375,7015.0,6988.0,7006.2001953125,399.0
last_few_candles,7017.7998046875,7017.7998046875,6947.0,6949.85009765625,400.0
last_few_candles,6948.4501953125,6952.4501953125,6921.0,6934.9501953125,401.0
last_few_candles,6932.64990234375,6949.5,6913.0,6913.0,402.0
last_few_candles,6913.0,6914.9501953125,6891.2998046875,6896.10009765625,403.0
last_few_candles,6896.10009765625,6916.14990234375,6885.2998046875,6889.35009765625,404.0
last_few_candles,6889.10009765625,6908.0498046875,6884.0,6904.10009765625,405.0
last_few_candles,6896.9501953125,6896.9501953125,6870.0,6884.25,408.0
last_few_candles,6912.75,6919.2001953125,6900.9501953125,6904.10009765625,423.0
last_few_candles,6904.0,6906.89990234375,6895.0,6900.0,424.0
last_few_candles,6889.2001953125,6927.89990234375,6865.39990234375,6925.75,425.0
last_few_candles,6891.2998046875,6898.0,6888.0,6889.7998046875,436.0
last_few_candles,6889.7001953125,6891.0,6870.0,6873.25,437.0
last_few_candles,6871.0,6875.0498046875,6867.89990234375,6875.0,438.0
last_few_candles,6874.75,6874.9501953125,6841.0,6848.5498046875,439.0
last_few_candles,6860.0,6860.60009765625,6820.10009765625,6856.5498046875,450.0
last_few_candles,6852.0,6852.89990234375,6813.60009765625,6816.5498046875,461.0
last_few_candles,6817.5498046875,6823.7001953125,6805.60009765625,6815.7998046875,462.0
last_few_candles,6820.10009765625,6823.60009765625,6795.89990234375,6807.60009765625,465.0
last_few_candles,6807.35009765625,6807.7001953125,6793.64990234375,6801.0,466.0
last_few_candles,6802.14990234375,6803.9501953125,6768.0,6775.2998046875,467.0
last_few_candles,6775.85009765625,6781.4501953125,6765.4501953125,6774.89990234375,468.0
last_few_candles,6777.4501953125,6778.85009765625,6756.25,6756.89990234375,469.0
last_few_candles,6758.10009765625,6776.60009765625,6754.10009765625,6776.5,470.0
last_few_candles,6787.2001953125,6790.5,6762.25,6781.75,476.0
last_few_candles,6794.25,6801.4501953125,6752.0,6770.7998046875,478.0
last_few_candles,6767.0,6770.64990234375,6722.25,6726.5498046875,480.0
last_few_candles,6723.14990234375,6736.4501953125,6715.10009765625,6715.10009765625,481.0
last_few_candles,6717.89990234375,6727.5498046875,6701.0,6711.64990234375,482.0
last_few_candles,6709.9501953125,6712.0,6680.0498046875,6685.2001953125,485.0
last_few_candles,6689.0498046875,6703.0,6660.0,6661.7998046875,488.0
last_few_candles,6660.0,6664.0,6630.60009765625,6638.9501953125,489.0
last_few_candles,6645.0498046875,6649.9501953125,6625.0,6638.75,491.0
last_few_candles,6639.2998046875,6652.0,6615.0,6619.25,492.0
last_few_candles,6625.4501953125,6661.14990234375,6602.2998046875,6632.14990234375,500.0
last_few_candles,6625.0,6638.35009765625,6612.85009765625,6616.7998046875,506.0
