data_for_id,imb_open,imb_close,imb_diff,Open,High,Low,Close,ser_no
91,1552.800048828125,1552.5,-0.300048828125,1556.300048828125,1556.300048828125,1552.800048828125,1553.75,88.0
91,1552.800048828125,1552.5,-0.300048828125,1556.300048828125,1556.300048828125,1552.800048828125,1553.75,88.0
91,1552.800048828125,1552.5,-0.300048828125,1556.300048828125,1556.300048828125,1552.800048828125,1553.75,88.0
99,1558.699951171875,1554.5,-4.199951171875,1560.5999755859375,1562.0,1558.699951171875,1561.550048828125,95.0
99,1558.699951171875,1554.5,-4.199951171875,1560.5999755859375,1562.0,1558.699951171875,1561.550048828125,95.0
99,1558.699951171875,1554.5,-4.199951171875,1560.5999755859375,1562.0,1558.699951171875,1561.550048828125,95.0
99,1558.699951171875,1554.5,-4.199951171875,1560.5999755859375,1562.0,1558.699951171875,1561.550048828125,95.0
142,1515.9000244140625,1514.9000244140625,-1.0,1523.6500244140625,1525.800048828125,1515.9000244140625,1517.5,128.0
142,1515.9000244140625,1514.9000244140625,-1.0,1523.6500244140625,1525.800048828125,1515.9000244140625,1517.5,128.0
142,1515.9000244140625,1514.9000244140625,-1.0,1523.6500244140625,1525.800048828125,1515.9000244140625,1517.5,128.0
142,1515.9000244140625,1514.9000244140625,-1.0,1523.6500244140625,1525.800048828125,1515.9000244140625,1517.5,128.0
142,1515.9000244140625,1514.9000244140625,-1.0,1523.6500244140625,1525.800048828125,1515.9000244140625,1517.5,128.0
142,1515.9000244140625,1514.9000244140625,-1.0,1523.6500244140625,1525.800048828125,1515.9000244140625,1517.5,128.0
142,1515.9000244140625,1514.9000244140625,-1.0,1523.6500244140625,1525.800048828125,1515.9000244140625,1517.5,128.0
142,1515.9000244140625,1514.9000244140625,-1.0,1523.6500244140625,1525.800048828125,1515.9000244140625,1517.5,128.0
142,1515.9000244140625,1514.9000244140625,-1.0,1523.6500244140625,1525.800048828125,1515.9000244140625,1517.5,128.0
142,1515.9000244140625,1514.9000244140625,-1.0,1523.6500244140625,1525.800048828125,1515.9000244140625,1517.5,128.0
142,1515.9000244140625,1514.9000244140625,-1.0,1523.6500244140625,1525.800048828125,1515.9000244140625,1517.5,128.0
142,1515.9000244140625,1514.9000244140625,-1.0,1523.6500244140625,1525.800048828125,1515.9000244140625,1517.5,128.0
142,1515.9000244140625,1514.9000244140625,-1.0,1523.6500244140625,1525.800048828125,1515.9000244140625,1517.5,128.0
142,1515.9000244140625,1514.9000244140625,-1.0,1523.6500244140625,1525.800048828125,1515.9000244140625,1517.5,128.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
146,1510.1500244140625,1508.5,-1.6500244140625,1518.199951171875,1519.199951171875,1510.1500244140625,1510.550048828125,145.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
299,1515.0,1514.050048828125,-0.949951171875,1515.449951171875,1518.8499755859375,1515.0,1518.199951171875,144.0
