Open,High,Low,Close,ser_no
1363.2249755859375,1365.0,1357.6500244140625,1359.1500244140625,51
1363.4000244140625,1364.824951171875,1362.0,1364.824951171875,54
1359.0,1359.9749755859375,1357.7750244140625,1358.550048828125,59
1359.2750244140625,1361.324951171875,1359.25,1360.824951171875,61
1360.824951171875,1362.125,1360.25,1361.050048828125,62
1360.625,1361.2249755859375,1358.5,1358.875,64
1359.050048828125,1359.449951171875,1353.7750244140625,1355.0999755859375,66
1355.4000244140625,1355.550048828125,1352.125,1353.5,68
1355.0250244140625,1357.9000244140625,1354.5,1357.625,70
1357.5,1358.25,1354.5,1354.75,71
1356.0999755859375,1359.074951171875,1353.9749755859375,1357.5,73
1352.9749755859375,1357.324951171875,1341.375,1342.5999755859375,75
1342.574951171875,1347.4000244140625,1342.0,1346.5999755859375,76
1354.0,1358.324951171875,1353.75,1355.25,80
1355.25,1360.875,1353.0999755859375,1353.800048828125,81
1358.074951171875,1361.625,1357.1500244140625,1359.7249755859375,84
1359.7249755859375,1360.375,1357.5,1359.5,85
1360.199951171875,1366.8499755859375,1359.175048828125,1366.6500244140625,87
1366.625,1368.4000244140625,1363.5,1364.0,88
1363.7750244140625,1365.5999755859375,1363.0,1363.9000244140625,89
1364.0,1364.824951171875,1362.574951171875,1363.4749755859375,90
1363.449951171875,1365.5,1362.5,1364.5250244140625,91
1364.7249755859375,1366.800048828125,1363.699951171875,1364.7750244140625,92
1364.7750244140625,1366.550048828125,1362.5,1364.6500244140625,93
1364.6500244140625,1365.9000244140625,1363.550048828125,1365.5,94
1365.5250244140625,1366.0,1363.75,1365.199951171875,95
1362.949951171875,1363.3499755859375,1357.550048828125,1358.050048828125,98
1366.300048828125,1367.0,1360.0,1361.4000244140625,101
1362.925048828125,1366.875,1361.8499755859375,1363.699951171875,103
1362.9749755859375,1366.949951171875,1360.5,1366.375,105
1366.375,1366.75,1363.625,1366.75,106
1366.75,1369.5,1365.125,1365.5,107
1365.7249755859375,1367.0,1364.0,1366.699951171875,108
1366.7249755859375,1367.3499755859375,1365.0,1366.375,109
1366.324951171875,1367.5,1364.574951171875,1366.199951171875,110
1367.0,1369.949951171875,1366.875,1369.824951171875,113
1369.8499755859375,1370.699951171875,1367.550048828125,1368.4000244140625,114
1368.375,1369.5,1367.5,1368.0,115
1368.074951171875,1370.449951171875,1367.0999755859375,1367.5,116
1369.5,1372.9749755859375,1369.4000244140625,1370.300048828125,119
1370.449951171875,1372.75,1369.449951171875,1372.375,120
1370.8499755859375,1376.0,1369.125,1371.949951171875,125
1372.0,1375.5,1370.5,1375.2750244140625,126
1375.2750244140625,1375.9000244140625,1373.0,1373.550048828125,127
1365.2249755859375,1365.4749755859375,1358.175048828125,1358.875,129
1359.199951171875,1365.0,1358.5,1363.5999755859375,131
1363.550048828125,1366.4000244140625,1363.2750244140625,1365.0,132
1364.0,1365.0,1359.7249755859375,1361.625,134
1362.074951171875,1364.5250244140625,1360.300048828125,1364.4749755859375,135
1364.300048828125,1364.7750244140625,1361.5999755859375,1361.5999755859375,136
1361.574951171875,1362.300048828125,1358.4000244140625,1358.7750244140625,137
1355.9000244140625,1355.9000244140625,1349.625,1351.9749755859375,139
1351.9749755859375,1352.75,1349.5250244140625,1352.675048828125,140
1352.574951171875,1352.7249755859375,1347.0,1349.8499755859375,141
1349.875,1351.5,1348.75,1351.050048828125,142
1350.824951171875,1354.3499755859375,1349.25,1354.3499755859375,144
1354.3499755859375,1354.7750244140625,1347.8499755859375,1349.824951171875,145
1350.0,1350.449951171875,1348.5,1349.625,146
1349.25,1350.2249755859375,1341.4000244140625,1341.4000244140625,148
1341.5,1344.7249755859375,1340.2249755859375,1342.050048828125,149
1339.9749755859375,1345.824951171875,1336.4749755859375,1341.3499755859375,150
1341.1500244140625,1345.0,1338.5999755859375,1340.449951171875,151
1345.699951171875,1347.5250244140625,1339.699951171875,1342.9000244140625,154
1343.425048828125,1346.625,1342.9000244140625,1345.4749755859375,156
1345.25,1348.75,1345.0,1346.4000244140625,157
1347.199951171875,1351.8499755859375,1345.2750244140625,1351.5250244140625,159
1350.5,1353.0,1347.2750244140625,1348.75,161
1349.9000244140625,1355.0,1349.574951171875,1353.0,163
1348.949951171875,1349.8499755859375,1346.300048828125,1347.6500244140625,166
1347.5250244140625,1349.5999755859375,1344.5,1347.175048828125,167
1339.2750244140625,1340.199951171875,1335.2750244140625,1336.2249755859375,171
1336.199951171875,1338.375,1335.0,1338.25,172
1337.3499755859375,1338.25,1330.925048828125,1333.625,176
1333.550048828125,1337.4000244140625,1331.2750244140625,1336.550048828125,177
1336.6500244140625,1337.7249755859375,1333.625,1336.7249755859375,178
1328.625,1328.7750244140625,1323.199951171875,1324.9749755859375,182
1327.4000244140625,1329.0,1327.0,1328.7249755859375,184
1331.824951171875,1335.5,1331.425048828125,1335.4000244140625,188
1335.0,1335.5,1332.050048828125,1333.300048828125,189
1333.324951171875,1335.0999755859375,1332.9000244140625,1335.0,190
1335.0,1335.0,1332.5,1333.050048828125,192
1333.2249755859375,1335.449951171875,1331.75,1334.449951171875,193
1334.449951171875,1335.5,1332.3499755859375,1334.800048828125,194
1333.449951171875,1343.675048828125,1333.25,1342.4749755859375,196
1339.699951171875,1341.5250244140625,1338.0250244140625,1338.75,198
1338.75,1341.0,1338.5,1339.4749755859375,199
1344.3499755859375,1344.3499755859375,1333.7249755859375,1339.9000244140625,200
1329.1500244140625,1330.9749755859375,1327.5,1328.0,203
1328.050048828125,1329.5250244140625,1322.5,1325.375,205
