Open,High,Low,Close,ser_no
3469.0,3476.300048828125,3446.14990234375,3449.0,51
3449.35009765625,3460.85009765625,3445.0,3458.0,52
3457.89990234375,3459.449951171875,3447.10009765625,3447.10009765625,53
3462.89990234375,3470.0,3456.550048828125,3456.800048828125,56
3458.050048828125,3459.800048828125,3455.0,3457.050048828125,57
3456.89990234375,3460.050048828125,3450.199951171875,3453.0,58
3434.300048828125,3434.64990234375,3425.050048828125,3428.89990234375,60
3430.300048828125,3430.89990234375,3426.5,3427.75,61
3426.949951171875,3436.949951171875,3426.199951171875,3433.5,63
3433.5,3443.949951171875,3431.699951171875,3435.199951171875,64
3435.14990234375,3439.14990234375,3431.0,3434.300048828125,65
3432.199951171875,3440.0,3428.0,3438.0,67
3437.85009765625,3438.0,3434.0,3434.699951171875,68
3434.699951171875,3438.89990234375,3420.0,3420.050048828125,69
3421.39990234375,3427.550048828125,3420.0,3425.14990234375,70
3393.0,3393.0,3302.64990234375,3304.0,75
3351.89990234375,3385.0,3350.449951171875,3373.85009765625,78
3368.5,3394.199951171875,3368.5,3378.60009765625,80
3384.60009765625,3414.949951171875,3379.699951171875,3400.75,82
3400.0,3401.89990234375,3378.0,3392.39990234375,83
3395.14990234375,3404.0,3394.0,3401.14990234375,85
3397.050048828125,3397.050048828125,3375.0,3388.89990234375,87
3412.14990234375,3412.199951171875,3392.89990234375,3394.300048828125,92
3394.300048828125,3399.75,3392.89990234375,3394.60009765625,93
3394.5,3397.75,3390.300048828125,3397.25,94
3386.25,3388.550048828125,3375.0,3380.699951171875,97
3380.85009765625,3389.39990234375,3374.050048828125,3377.199951171875,98
3372.550048828125,3381.300048828125,3350.89990234375,3362.0,101
3352.60009765625,3377.64990234375,3349.64990234375,3362.10009765625,103
3363.0,3363.0,3350.050048828125,3357.75,104
3356.10009765625,3358.449951171875,3350.0,3353.550048828125,105
3355.0,3361.60009765625,3352.449951171875,3352.64990234375,106
3358.85009765625,3392.800048828125,3357.949951171875,3392.0,108
3349.699951171875,3358.89990234375,3349.0,3358.199951171875,113
3359.199951171875,3361.39990234375,3349.35009765625,3352.64990234375,114
3352.699951171875,3360.0,3351.0,3359.85009765625,115
3359.89990234375,3369.300048828125,3359.64990234375,3360.0,116
3359.39990234375,3379.0,3358.39990234375,3378.0,118
3373.300048828125,3373.300048828125,3363.35009765625,3364.85009765625,122
3404.199951171875,3407.25,3358.89990234375,3363.949951171875,126
3371.199951171875,3378.35009765625,3344.300048828125,3347.10009765625,128
3348.050048828125,3353.35009765625,3341.050048828125,3344.449951171875,129
3346.25,3362.5,3344.0,3350.75,130
3349.10009765625,3349.85009765625,3333.300048828125,3334.300048828125,132
3334.89990234375,3340.5,3330.0,3336.75,133
3328.5,3345.0,3328.5,3345.0,135
3344.050048828125,3345.0,3335.5,3339.0,136
3339.10009765625,3343.75,3338.0,3338.050048828125,137
3340.050048828125,3341.14990234375,3331.0,3334.800048828125,139
3334.800048828125,3335.85009765625,3323.5,3332.35009765625,140
3331.14990234375,3333.39990234375,3323.85009765625,3324.449951171875,141
3326.199951171875,3329.0,3323.199951171875,3326.699951171875,142
3328.10009765625,3340.949951171875,3326.85009765625,3340.050048828125,144
3340.10009765625,3341.0,3329.60009765625,3331.550048828125,145
3333.0,3334.699951171875,3328.0,3328.5,147
3327.949951171875,3333.800048828125,3320.199951171875,3329.5,148
3329.949951171875,3330.050048828125,3305.89990234375,3320.75,150
3322.25,3324.64990234375,3306.550048828125,3308.39990234375,151
3308.199951171875,3319.050048828125,3305.39990234375,3306.699951171875,152
3306.5,3318.0,3305.0,3309.800048828125,153
3310.0,3315.949951171875,3301.699951171875,3305.5,154
3305.10009765625,3311.949951171875,3303.0,3303.14990234375,155
3303.0,3314.85009765625,3299.800048828125,3310.800048828125,156
3309.10009765625,3326.25,3307.89990234375,3314.050048828125,157
3313.550048828125,3321.199951171875,3310.10009765625,3317.39990234375,158
3317.35009765625,3327.550048828125,3316.35009765625,3316.35009765625,159
3313.25,3328.0,3312.0,3322.89990234375,163
3321.800048828125,3324.89990234375,3317.5,3318.199951171875,166
3318.199951171875,3323.10009765625,3315.0,3319.949951171875,167
3308.5,3309.75,3285.0,3286.0,171
3285.5,3292.949951171875,3282.5,3289.5,172
3289.75,3292.949951171875,3285.0,3287.0,173
3286.550048828125,3294.39990234375,3284.75,3289.800048828125,174
3305.0,3308.199951171875,3279.199951171875,3296.5,175
3295.14990234375,3303.949951171875,3286.550048828125,3290.0,176
3309.550048828125,3325.0,3309.39990234375,3320.0,179
3319.5,3322.0,3316.89990234375,3319.5,180
3319.10009765625,3324.199951171875,3317.949951171875,3321.800048828125,182
3322.199951171875,3325.0,3319.050048828125,3320.0,183
3320.050048828125,3322.64990234375,3318.89990234375,3322.0,184
3320.25,3320.949951171875,3316.800048828125,3318.050048828125,186
3318.050048828125,3320.699951171875,3318.0,3320.699951171875,187
3314.699951171875,3315.0,3307.0,3308.0,190
3314.550048828125,3320.0,3313.25,3318.25,192
3318.300048828125,3321.800048828125,3317.0,3319.14990234375,193
3328.949951171875,3342.85009765625,3326.39990234375,3339.949951171875,196
3340.0,3340.75,3330.050048828125,3333.300048828125,197
3333.5,3334.800048828125,3322.050048828125,3333.699951171875,198
3333.050048828125,3338.0,3329.199951171875,3330.89990234375,199
3314.050048828125,3314.050048828125,3293.60009765625,3301.10009765625,201
3301.0,3307.0,3293.550048828125,3297.25,202
3297.25,3304.85009765625,3292.0,3297.25,203
3302.449951171875,3302.89990234375,3260.0,3263.10009765625,205
