data_for_id,imb_open,imb_close,imb_diff,Open,High,Low,Close,ser_no
52,491.8500061035156,491.70001220703125,-0.149993896484375,492.6499938964844,494.1000061035156,491.8500061035156,492.5,51.0
76,481.04998779296875,480.0,-1.04998779296875,488.70001220703125,491.20001220703125,481.20001220703125,481.20001220703125,75.0
92,486.6499938964844,486.04998779296875,-0.600006103515625,486.70001220703125,488.1499938964844,486.6499938964844,487.04998779296875,91.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
110,483.5,483.25,-0.25,484.1499938964844,484.3999938964844,483.5,484.0,109.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
118,486.79998779296875,486.70001220703125,-0.0999755859375,487.8999938964844,488.3500061035156,486.79998779296875,486.95001220703125,98.0
121,485.54998779296875,485.45001220703125,-0.0999755859375,486.1000061035156,486.3500061035156,485.54998779296875,485.8999938964844,120.0
128,484.6000061035156,483.6499938964844,-0.95001220703125,485.75,487.0,484.6000061035156,486.29998779296875,127.0
142,484.5,484.1499938964844,-0.350006103515625,485.79998779296875,485.79998779296875,484.5,485.1499938964844,141.0
154,481.0,480.95001220703125,-0.04998779296875,481.5,482.0,481.0,481.25,153.0
161,481.6499938964844,481.20001220703125,-0.449981689453125,482.04998779296875,482.3999938964844,481.6499938964844,481.8999938964844,160.0
162,481.0,479.95001220703125,-1.04998779296875,481.8999938964844,481.95001220703125,481.0,481.20001220703125,161.0
176,477.04998779296875,475.5,-1.54998779296875,482.0,482.0,477.04998779296875,479.0,175.0
190,475.54998779296875,475.29998779296875,-0.25,475.95001220703125,477.45001220703125,475.54998779296875,476.8500061035156,189.0
191,475.25,475.1000061035156,-0.149993896484375,476.8500061035156,477.25,475.25,475.29998779296875,190.0
275,491.0,490.8999938964844,-0.100006103515625,491.20001220703125,493.45001220703125,491.0,491.75,205.0
275,491.0,490.8999938964844,-0.100006103515625,491.20001220703125,493.45001220703125,491.0,491.75,205.0
275,491.0,490.8999938964844,-0.100006103515625,491.20001220703125,493.45001220703125,491.0,491.75,205.0
275,491.0,490.8999938964844,-0.100006103515625,491.20001220703125,493.45001220703125,491.0,491.75,205.0
275,491.0,490.8999938964844,-0.100006103515625,491.20001220703125,493.45001220703125,491.0,491.75,205.0
275,491.0,490.8999938964844,-0.100006103515625,491.20001220703125,493.45001220703125,491.0,491.75,205.0
275,491.0,490.8999938964844,-0.100006103515625,491.20001220703125,493.45001220703125,491.0,491.75,205.0
275,491.0,490.8999938964844,-0.100006103515625,491.20001220703125,493.45001220703125,491.0,491.75,205.0
275,491.0,490.8999938964844,-0.100006103515625,491.20001220703125,493.45001220703125,491.0,491.75,205.0
275,491.0,490.8999938964844,-0.100006103515625,491.20001220703125,493.45001220703125,491.0,491.75,205.0
275,491.0,490.8999938964844,-0.100006103515625,491.20001220703125,493.45001220703125,491.0,491.75,205.0
275,491.0,490.8999938964844,-0.100006103515625,491.20001220703125,493.45001220703125,491.0,491.75,205.0
275,491.0,490.8999938964844,-0.100006103515625,491.20001220703125,493.45001220703125,491.0,491.75,205.0
275,491.0,490.8999938964844,-0.100006103515625,491.20001220703125,493.45001220703125,491.0,491.75,205.0
275,491.0,490.8999938964844,-0.100006103515625,491.20001220703125,493.45001220703125,491.0,491.75,205.0
