data_for_id,imb_open,imb_close,Open,High,Low,Close,ser_no,imb_diff
53,1361.574951171875,1363.5,1359.1500244140625,1361.574951171875,1357.5,1360.449951171875,52.0,1.925048828125
54,1361.574951171875,1362.0,1359.1500244140625,1361.574951171875,1357.5,1360.449951171875,52.0,0.425048828125
55,1361.574951171875,1362.0,1359.1500244140625,1361.574951171875,1357.5,1360.449951171875,52.0,0.425048828125
61,1359.574951171875,1360.824951171875,1358.699951171875,1359.574951171875,1358.5,1359.300048828125,60.0,1.25
62,1359.574951171875,1360.25,1358.699951171875,1359.574951171875,1358.5,1359.300048828125,60.0,0.675048828125
63,1359.574951171875,1360.25,1358.699951171875,1359.574951171875,1358.5,1359.300048828125,60.0,0.675048828125
70,1355.800048828125,1357.625,1353.800048828125,1355.800048828125,1353.449951171875,1355.0999755859375,69.0,1.824951171875
100,1365.800048828125,1366.3499755859375,1357.574951171875,1359.550048828125,1356.5,1358.5,99.0,0.5499267578125
113,1367.8499755859375,1369.824951171875,1364.6500244140625,1367.8499755859375,1364.0,1367.199951171875,112.0,1.9749755859375
125,1370.8499755859375,1371.949951171875,1369.324951171875,1369.3499755859375,1367.4000244140625,1368.0,124.0,1.0999755859375
131,1360.949951171875,1363.5999755859375,1359.0250244140625,1360.949951171875,1358.425048828125,1359.4749755859375,130.0,2.6500244140625
132,1360.949951171875,1363.2750244140625,1359.0250244140625,1360.949951171875,1358.425048828125,1359.4749755859375,130.0,2.3250732421875
133,1360.949951171875,1362.5,1359.0250244140625,1360.949951171875,1358.425048828125,1359.4749755859375,130.0,1.550048828125
174,1339.675048828125,1341.175048828125,1338.25,1339.675048828125,1336.6500244140625,1337.3499755859375,173.0,1.5
184,1327.5,1328.7249755859375,1324.925048828125,1327.5,1324.5,1327.4000244140625,183.0,1.2249755859375
207,1326.5,1329.0,1325.199951171875,1326.5,1322.699951171875,1326.0999755859375,206.0,2.5
208,1326.5,1327.5,1325.199951171875,1326.5,1322.699951171875,1326.0999755859375,206.0,1.0
