liq_category,Open,High,Low,Close,ser_no
last_few_candles,742.0999755859375,747.1500244140625,739.2000122070312,743.9500122070312,50.0
last_few_candles,743.8499755859375,743.8499755859375,737.2000122070312,740.0,51.0
last_few_candles,739.1500244140625,739.4000244140625,735.9000244140625,739.0,53.0
last_few_candles,739.2999877929688,739.9500122070312,737.8499755859375,737.8499755859375,60.0
last_few_candles,739.2999877929688,739.4500122070312,736.4000244140625,737.5,62.0
last_few_candles,737.4500122070312,738.0,736.0,736.5999755859375,63.0
last_few_candles,736.4000244140625,736.9500122070312,734.0,735.5,64.0
last_few_candles,735.5999755859375,735.6500244140625,733.0999755859375,733.9000244140625,66.0
last_few_candles,733.8499755859375,737.5999755859375,732.9500122070312,737.0999755859375,70.0
last_few_candles,736.4000244140625,736.5,732.3499755859375,734.7999877929688,74.0
last_few_candles,734.0,734.0,725.2000122070312,726.5,75.0
last_few_candles,754.0499877929688,754.7999877929688,749.4000244140625,749.5499877929688,101.0
last_few_candles,749.8499755859375,750.0499877929688,746.0499877929688,747.8499755859375,102.0
last_few_candles,747.9000244140625,748.25,744.3499755859375,745.2999877929688,106.0
last_few_candles,745.2000122070312,746.2999877929688,743.4000244140625,745.0,107.0
last_few_candles,744.0999755859375,744.5,742.7999877929688,743.5499877929688,109.0
last_few_candles,743.5499877929688,743.7000122070312,741.4500122070312,741.4500122070312,110.0
last_few_candles,741.5999755859375,744.0,740.7999877929688,741.4500122070312,111.0
last_few_candles,741.0499877929688,742.2000122070312,739.5,740.25,112.0
last_few_candles,740.4500122070312,741.2000122070312,739.0499877929688,740.5,113.0
last_few_candles,740.2999877929688,740.9000244140625,738.5499877929688,738.9000244140625,114.0
last_few_candles,738.5,741.0,738.25,740.2000122070312,115.0
last_few_candles,739.4000244140625,740.0999755859375,737.0,738.7000122070312,117.0
last_few_candles,740.0499877929688,740.1500244140625,737.5499877929688,738.5,124.0
last_few_candles,736.7999877929688,745.7999877929688,736.7999877929688,744.5999755859375,125.0
last_few_candles,744.5,745.5,735.0,737.0999755859375,126.0
last_few_candles,738.1500244140625,738.6500244140625,732.7999877929688,732.7999877929688,128.0
last_few_candles,732.7999877929688,733.2999877929688,729.2999877929688,729.6500244140625,129.0
last_few_candles,729.5,731.3499755859375,729.0,729.7000122070312,130.0
last_few_candles,729.3499755859375,733.5499877929688,728.9000244140625,732.25,131.0
last_few_candles,732.25,732.4500122070312,729.9000244140625,730.5,139.0
last_few_candles,730.1500244140625,730.5999755859375,725.9500122070312,727.9500122070312,140.0
last_few_candles,728.0,728.0,724.75,727.1500244140625,141.0
last_few_candles,726.8499755859375,727.4500122070312,724.6500244140625,727.1500244140625,144.0
last_few_candles,725.0,725.0,720.1500244140625,721.25,146.0
last_few_candles,721.2999877929688,722.7999877929688,718.6500244140625,719.6500244140625,147.0
last_few_candles,719.5999755859375,721.7999877929688,718.4000244140625,719.1500244140625,148.0
last_few_candles,722.2999877929688,726.2999877929688,713.6500244140625,724.8499755859375,150.0
last_few_candles,727.7000122070312,728.7999877929688,725.0499877929688,725.5999755859375,161.0
last_few_candles,725.7000122070312,727.0,724.2000122070312,725.5,162.0
last_few_candles,725.5499877929688,726.5999755859375,724.0999755859375,724.75,163.0
last_few_candles,725.7000122070312,725.7000122070312,722.5999755859375,723.5499877929688,165.0
last_few_candles,723.6500244140625,724.2999877929688,721.5999755859375,724.2000122070312,166.0
last_few_candles,722.6500244140625,722.9500122070312,720.5999755859375,721.3499755859375,168.0
last_few_candles,721.4000244140625,721.9000244140625,718.4500122070312,718.4500122070312,169.0
last_few_candles,718.7999877929688,719.8499755859375,716.4000244140625,717.4500122070312,170.0
last_few_candles,717.5499877929688,718.0499877929688,715.0999755859375,715.2999877929688,171.0
last_few_candles,708.7999877929688,708.7999877929688,671.6500244140625,672.5499877929688,175.0
last_few_candles,672.25,680.5,667.0499877929688,680.5,176.0
last_few_candles,688.9500122070312,688.9500122070312,684.0499877929688,684.5,186.0
last_few_candles,684.5,685.1500244140625,682.4000244140625,684.0499877929688,187.0
last_few_candles,685.5999755859375,686.0499877929688,681.4000244140625,681.5999755859375,201.0
last_few_candles,682.0,682.0,678.0999755859375,679.6500244140625,202.0
last_few_candles,679.6500244140625,680.9000244140625,674.25,674.25,203.0
last_few_candles,674.3499755859375,679.9000244140625,673.5499877929688,673.7999877929688,204.0
last_few_candles,673.5999755859375,675.9500122070312,672.0499877929688,672.1500244140625,205.0
last_few_candles,672.0999755859375,675.0999755859375,668.5,674.4000244140625,206.0
last_few_candles,675.2999877929688,677.3499755859375,673.0499877929688,677.1500244140625,217.0
last_few_candles,674.0499877929688,674.7000122070312,671.5499877929688,672.0499877929688,219.0
last_few_candles,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0
last_few_candles,693.75,694.4000244140625,692.7999877929688,692.7999877929688,238.0
last_few_candles,692.7000122070312,694.2000122070312,690.8499755859375,694.2000122070312,239.0
last_few_candles,693.5999755859375,694.25,690.2000122070312,693.75,248.0
last_few_candles,692.6500244140625,693.6500244140625,687.4000244140625,688.5499877929688,250.0
last_few_candles,688.2000122070312,689.75,686.5999755859375,688.5,251.0
last_few_candles,688.2999877929688,688.5499877929688,685.4500122070312,686.0,252.0
last_few_candles,685.8499755859375,687.6500244140625,685.0499877929688,687.5,253.0
last_few_candles,687.5499877929688,687.7000122070312,685.0,685.9500122070312,254.0
last_few_candles,685.7000122070312,685.7000122070312,679.0,679.0999755859375,255.0
last_few_candles,679.0499877929688,680.0,677.2999877929688,679.25,256.0
