imb_open,imb_close,del_imb,Open,High,Low,Close,ser_no,imb_high,imb_low
0,0,1,1115.300048828125,1115.300048828125,1109.8499755859375,1112.449951171875,50.0,1115.300048828125,1109.8499755859375
0,0,1,1112.0,1116.9000244140625,1111.0,1111.5,51.0,1116.9000244140625,1111.0
1111.0,1109.3499755859375,,1111.75,1111.75,1108.0,1108.5999755859375,52.0,1111.75,1108.0
0,0,1,1108.5,1109.3499755859375,1104.949951171875,1105.4000244140625,53.0,1109.3499755859375,1104.949951171875
0,0,1,1105.0,1106.75,1104.699951171875,1105.9000244140625,54.0,1106.75,1104.699951171875
0,0,1,1106.1500244140625,1108.050048828125,1105.0,1105.449951171875,55.0,1108.050048828125,1105.0
0,0,1,1105.5,1105.5,1102.550048828125,1105.1500244140625,56.0,1105.5,1102.550048828125
0,0,1,1105.0999755859375,1105.800048828125,1102.199951171875,1102.199951171875,57.0,1105.800048828125,1102.199951171875
0,0,1,1102.8499755859375,1103.449951171875,1101.1500244140625,1102.199951171875,58.0,1103.449951171875,1101.1500244140625
0,0,1,1102.0,1104.949951171875,1101.550048828125,1102.199951171875,59.0,1104.949951171875,1101.550048828125
0,0,1,1101.9000244140625,1103.5,1100.9000244140625,1101.449951171875,60.0,1103.5,1100.9000244140625
1100.9000244140625,1099.0,,1101.8499755859375,1101.8499755859375,1097.0,1097.550048828125,61.0,1101.8499755859375,1097.0
0,0,1,1097.300048828125,1099.0,1095.550048828125,1098.050048828125,62.0,1099.0,1095.550048828125
0,0,1,1097.5,1098.0,1094.0,1094.5,63.0,1098.0,1094.0
0,0,1,1094.5,1097.25,1092.5999755859375,1095.699951171875,64.0,1097.25,1092.5999755859375
0,0,1,1095.6500244140625,1097.800048828125,1093.199951171875,1093.8499755859375,65.0,1097.800048828125,1093.199951171875
0,0,1,1094.0999755859375,1094.3499755859375,1091.050048828125,1091.550048828125,66.0,1094.3499755859375,1091.050048828125
0,0,1,1091.550048828125,1093.8499755859375,1091.199951171875,1093.8499755859375,67.0,1093.8499755859375,1091.199951171875
0,0,1,1093.8499755859375,1093.949951171875,1091.25,1091.6500244140625,68.0,1093.949951171875,1091.25
0,0,1,1091.9000244140625,1092.4000244140625,1087.800048828125,1088.300048828125,69.0,1092.4000244140625,1087.800048828125
0,0,1,1088.9000244140625,1090.8499755859375,1087.949951171875,1089.800048828125,70.0,1090.8499755859375,1087.949951171875
0,0,1,1089.8499755859375,1089.949951171875,1088.0,1089.25,71.0,1089.949951171875,1088.0
0,0,1,1089.699951171875,1093.050048828125,1089.1500244140625,1090.0,72.0,1093.050048828125,1089.1500244140625
0,0,1,1090.300048828125,1090.9000244140625,1088.550048828125,1089.25,73.0,1090.9000244140625,1088.550048828125
0,0,1,1089.1500244140625,1092.5,1088.300048828125,1088.5,74.0,1092.5,1088.300048828125
0,0,1,1084.949951171875,1084.949951171875,1073.199951171875,1073.550048828125,75.0,1084.949951171875,1073.199951171875
0,0,1,1073.550048828125,1083.449951171875,1073.550048828125,1078.199951171875,76.0,1083.449951171875,1073.550048828125
0,0,1,1077.5999755859375,1082.0,1075.0,1076.550048828125,77.0,1082.0,1075.0
0,0,1,1076.6500244140625,1082.550048828125,1076.0,1082.550048828125,78.0,1082.550048828125,1076.0
0,0,1,1082.1500244140625,1082.1500244140625,1078.199951171875,1079.6500244140625,79.0,1082.1500244140625,1078.199951171875
0,0,1,1080.25,1082.550048828125,1078.6500244140625,1079.050048828125,80.0,1082.550048828125,1078.6500244140625
0,0,1,1079.1500244140625,1081.550048828125,1075.0,1076.3499755859375,81.0,1081.550048828125,1075.0
0,0,1,1076.0999755859375,1078.8499755859375,1075.0,1075.449951171875,82.0,1078.8499755859375,1075.0
0,0,1,1075.4000244140625,1077.6500244140625,1072.050048828125,1077.6500244140625,83.0,1077.6500244140625,1072.050048828125
0,0,1,1077.6500244140625,1085.0,1077.1500244140625,1082.5999755859375,84.0,1085.0,1077.1500244140625
0,0,1,1083.0,1083.4000244140625,1079.9000244140625,1082.300048828125,85.0,1083.4000244140625,1079.9000244140625
0,0,1,1082.300048828125,1087.75,1081.050048828125,1086.25,86.0,1087.75,1081.050048828125
0,0,1,1086.300048828125,1086.300048828125,1083.75,1084.75,87.0,1086.300048828125,1083.75
0,0,1,1084.699951171875,1088.75,1084.0,1085.75,88.0,1088.75,1084.0
0,0,1,1084.8499755859375,1086.800048828125,1084.6500244140625,1085.5999755859375,89.0,1086.800048828125,1084.6500244140625
0,0,1,1085.5,1090.9000244140625,1084.0,1089.800048828125,90.0,1090.9000244140625,1084.0
0,0,1,1089.800048828125,1093.4000244140625,1089.5999755859375,1090.5,91.0,1093.4000244140625,1089.5999755859375
0,0,1,1090.5,1090.5,1086.300048828125,1089.3499755859375,92.0,1090.5,1086.300048828125
0,0,1,1089.300048828125,1090.0,1087.0,1088.6500244140625,93.0,1090.0,1087.0
0,0,1,1088.6500244140625,1089.0,1086.6500244140625,1087.0,94.0,1089.0,1086.6500244140625
0,0,1,1086.550048828125,1089.699951171875,1085.800048828125,1088.8499755859375,95.0,1089.699951171875,1085.800048828125
0,0,1,1088.8499755859375,1092.0,1088.449951171875,1091.5999755859375,96.0,1092.0,1088.449951171875
0,0,1,1091.8499755859375,1094.75,1090.0,1093.6500244140625,97.0,1094.75,1090.0
0,0,1,1093.699951171875,1094.8499755859375,1090.050048828125,1091.0999755859375,98.0,1094.8499755859375,1090.050048828125
0,0,1,1090.8499755859375,1098.1500244140625,1090.800048828125,1093.25,99.0,1098.1500244140625,1090.800048828125
