liq_category,Open,High,Low,Close,ser_no
last_few_candles,494.8999938964844,494.8999938964844,492.0,492.3999938964844,50.0
last_few_candles,492.6499938964844,494.1000061035156,491.8500061035156,492.5,51.0
last_few_candles,492.54998779296875,493.0,491.6499938964844,491.70001220703125,52.0
last_few_candles,491.6499938964844,493.20001220703125,491.54998779296875,492.25,53.0
last_few_candles,491.79998779296875,492.20001220703125,491.25,491.70001220703125,56.0
last_few_candles,491.79998779296875,492.20001220703125,491.25,492.20001220703125,58.0
last_few_candles,492.0,492.79998779296875,490.6000061035156,490.95001220703125,59.0
last_few_candles,490.8500061035156,492.3999938964844,490.3500061035156,492.3999938964844,60.0
last_few_candles,491.0,491.0,489.5,489.95001220703125,63.0
last_few_candles,490.0,490.29998779296875,489.1000061035156,489.25,64.0
last_few_candles,489.3999938964844,489.54998779296875,488.29998779296875,488.5,65.0
last_few_candles,488.5,489.20001220703125,488.0,489.1499938964844,66.0
last_few_candles,489.6000061035156,490.0,488.25,488.8500061035156,73.0
last_few_candles,488.8999938964844,489.3999938964844,488.1499938964844,489.25,74.0
last_few_candles,488.70001220703125,491.20001220703125,481.20001220703125,481.20001220703125,75.0
last_few_candles,481.04998779296875,481.3500061035156,479.0,480.0,76.0
last_few_candles,479.95001220703125,482.29998779296875,478.6499938964844,480.25,77.0
last_few_candles,485.04998779296875,486.3999938964844,483.70001220703125,484.04998779296875,100.0
last_few_candles,483.79998779296875,484.5,481.1000061035156,481.3500061035156,101.0
last_few_candles,481.3999938964844,481.70001220703125,477.45001220703125,478.8999938964844,102.0
last_few_candles,483.29998779296875,484.3999938964844,482.6499938964844,484.3999938964844,113.0
last_few_candles,485.25,485.95001220703125,484.70001220703125,484.8999938964844,122.0
last_few_candles,485.04998779296875,485.04998779296875,483.0,483.6499938964844,123.0
last_few_candles,483.70001220703125,484.1000061035156,482.8999938964844,483.1499938964844,124.0
last_few_candles,484.04998779296875,485.70001220703125,481.95001220703125,483.45001220703125,125.0
last_few_candles,482.54998779296875,484.3999938964844,481.79998779296875,483.8999938964844,131.0
last_few_candles,484.1000061035156,484.70001220703125,483.70001220703125,484.20001220703125,143.0
last_few_candles,483.95001220703125,484.1000061035156,482.54998779296875,482.70001220703125,144.0
last_few_candles,482.70001220703125,482.75,481.5,481.8999938964844,145.0
last_few_candles,481.6000061035156,482.04998779296875,480.79998779296875,481.3500061035156,146.0
last_few_candles,482.29998779296875,483.20001220703125,481.0,481.29998779296875,152.0
last_few_candles,481.5,482.0,481.0,481.25,153.0
last_few_candles,481.20001220703125,482.04998779296875,480.0,480.95001220703125,154.0
last_few_candles,480.95001220703125,482.1499938964844,480.0,481.29998779296875,155.0
last_few_candles,481.20001220703125,481.20001220703125,479.79998779296875,479.95001220703125,162.0
last_few_candles,481.25,481.45001220703125,480.04998779296875,480.1000061035156,169.0
last_few_candles,480.1000061035156,480.70001220703125,479.6499938964844,480.6499938964844,170.0
last_few_candles,480.6000061035156,480.79998779296875,479.6499938964844,480.29998779296875,171.0
last_few_candles,480.29998779296875,480.6499938964844,479.6000061035156,479.6499938964844,172.0
last_few_candles,479.79998779296875,480.79998779296875,479.5,480.54998779296875,173.0
last_few_candles,482.0,482.0,477.04998779296875,479.0,175.0
last_few_candles,478.95001220703125,478.95001220703125,475.25,475.5,176.0
last_few_candles,477.04998779296875,477.1000061035156,475.25,476.8500061035156,178.0
last_few_candles,476.54998779296875,476.70001220703125,473.79998779296875,475.75,180.0
last_few_candles,475.5,475.5,472.6000061035156,472.70001220703125,183.0
last_few_candles,472.95001220703125,474.45001220703125,472.6000061035156,474.29998779296875,184.0
last_few_candles,475.1000061035156,476.04998779296875,474.45001220703125,474.45001220703125,192.0
last_few_candles,474.5,474.70001220703125,471.29998779296875,472.20001220703125,193.0
last_few_candles,472.20001220703125,472.6000061035156,470.0,470.70001220703125,199.0
last_few_candles,488.6000061035156,490.20001220703125,488.25,490.1000061035156,209.0
last_few_candles,489.0,489.20001220703125,485.0,485.25,211.0
last_few_candles,485.25,485.54998779296875,484.0,484.0,212.0
last_few_candles,484.04998779296875,484.1000061035156,481.79998779296875,481.8500061035156,213.0
last_few_candles,481.8500061035156,482.3999938964844,480.70001220703125,482.25,214.0
last_few_candles,481.25,481.29998779296875,480.20001220703125,480.3999938964844,216.0
last_few_candles,481.75,481.8999938964844,477.20001220703125,477.20001220703125,225.0
last_few_candles,477.45001220703125,479.79998779296875,476.0,478.95001220703125,226.0
last_few_candles,484.79998779296875,484.79998779296875,483.79998779296875,484.0,240.0
last_few_candles,484.25,484.29998779296875,483.25,483.54998779296875,244.0
last_few_candles,485.3999938964844,485.3999938964844,483.0,484.3500061035156,248.0
last_few_candles,484.95001220703125,484.95001220703125,481.29998779296875,481.6499938964844,250.0
last_few_candles,488.1499938964844,488.25,487.1000061035156,488.0,274.0
last_few_candles,487.70001220703125,490.8500061035156,486.6000061035156,488.54998779296875,275.0
last_few_candles,491.3500061035156,491.6499938964844,490.0,490.3500061035156,290.0
last_few_candles,490.1499938964844,490.45001220703125,489.5,489.8500061035156,291.0
last_few_candles,492.3999938964844,492.3999938964844,488.70001220703125,489.6000061035156,300.0
last_few_candles,489.6000061035156,489.6000061035156,487.45001220703125,488.29998779296875,301.0
last_few_candles,488.25,488.6000061035156,487.29998779296875,488.0,302.0
last_few_candles,488.3500061035156,488.5,487.29998779296875,488.0,308.0
last_few_candles,488.0,488.25,487.0,487.04998779296875,309.0
last_few_candles,487.1000061035156,487.20001220703125,486.0,486.1499938964844,310.0
last_few_candles,486.1499938964844,487.04998779296875,486.0,486.5,311.0
last_few_candles,486.45001220703125,486.54998779296875,485.25,485.70001220703125,312.0
last_few_candles,485.6000061035156,485.95001220703125,484.8500061035156,485.8500061035156,313.0
last_few_candles,486.6499938964844,486.8500061035156,485.3999938964844,485.75,319.0
last_few_candles,485.8999938964844,486.5,485.1000061035156,486.5,320.0
last_few_candles,488.3999938964844,488.3999938964844,486.20001220703125,486.29998779296875,327.0
last_few_candles,486.29998779296875,486.29998779296875,483.54998779296875,484.1000061035156,328.0
last_few_candles,484.0,484.25,481.54998779296875,481.75,329.0
last_few_candles,481.79998779296875,482.6499938964844,481.1499938964844,482.3999938964844,330.0
last_few_candles,481.95001220703125,482.5,480.3500061035156,482.5,332.0
last_few_candles,482.5,482.54998779296875,479.6000061035156,481.54998779296875,333.0
last_few_candles,480.8500061035156,481.6499938964844,480.20001220703125,480.6499938964844,339.0
last_few_candles,483.6000061035156,485.04998779296875,480.20001220703125,480.20001220703125,350.0
