imb_open,imb_close,del_imb,Open,High,Low,Close,ser_no,imb_high,imb_low
0,0,1,6980.9501953125,6984.64990234375,6925.0,6927.0,50.0,6984.64990234375,6925.0
0,0,1,6927.0,6949.9501953125,6905.0,6906.89990234375,51.0,6949.9501953125,6905.0
0,0,1,6906.9501953125,6929.64990234375,6895.0,6925.89990234375,52.0,6929.64990234375,6895.0
0,0,1,6928.0,6938.2001953125,6915.0,6934.0,53.0,6938.2001953125,6915.0
0,0,1,6934.0,6945.0,6923.0,6937.0,54.0,6945.0,6923.0
0,0,1,6937.2001953125,6970.0,6937.2001953125,6963.0,55.0,6970.0,6937.2001953125
0,0,1,6962.5,6985.7998046875,6940.0,6942.4501953125,56.0,6985.7998046875,6940.0
0,0,1,6940.60009765625,6947.14990234375,6911.0,6918.2998046875,57.0,6947.14990234375,6911.0
0,0,1,6919.25,6924.60009765625,6905.5,6913.7001953125,58.0,6924.60009765625,6905.5
0,0,1,6913.7001953125,6926.0,6910.0,6912.9501953125,59.0,6926.0,6910.0
0,0,1,6911.5498046875,6915.5,6907.2998046875,6910.5,60.0,6915.5,6907.2998046875
0,0,1,6909.14990234375,6913.2998046875,6896.0,6896.0,61.0,6913.2998046875,6896.0
0,0,1,6898.35009765625,6923.0,6896.5498046875,6923.0,62.0,6923.0,6896.5498046875
0,0,1,6921.60009765625,6927.85009765625,6915.0,6920.0,63.0,6927.85009765625,6915.0
0,0,1,6919.2001953125,6926.0,6916.35009765625,6922.2001953125,64.0,6926.0,6916.35009765625
0,0,1,6924.75,6925.0,6901.10009765625,6901.10009765625,65.0,6925.0,6901.10009765625
0,0,1,6901.89990234375,6910.2998046875,6890.0,6891.89990234375,66.0,6910.2998046875,6890.0
0,0,1,6890.39990234375,6902.75,6890.0,6894.85009765625,67.0,6902.75,6890.0
0,0,1,6894.85009765625,6905.0,6880.7001953125,6881.35009765625,68.0,6905.0,6880.7001953125
0,0,1,6884.5498046875,6888.0,6871.0,6873.85009765625,69.0,6888.0,6871.0
0,0,1,6873.85009765625,6896.7998046875,6872.0,6896.7998046875,70.0,6896.7998046875,6872.0
0,0,1,6895.0,6898.7998046875,6875.0,6885.89990234375,71.0,6898.7998046875,6875.0
0,0,1,6886.0,6905.0,6885.9501953125,6891.39990234375,72.0,6905.0,6885.9501953125
0,0,1,6890.35009765625,6920.64990234375,6883.25,6920.64990234375,73.0,6920.64990234375,6883.25
0,0,1,6921.7998046875,6929.0,6886.2998046875,6899.5,74.0,6929.0,6886.2998046875
0,0,1,6889.85009765625,6892.2998046875,6825.0,6826.0,75.0,6892.2998046875,6825.0
0,0,1,6825.0,6886.5,6821.2998046875,6872.2001953125,76.0,6886.5,6821.2998046875
0,0,1,6870.5,6900.0,6846.2998046875,6863.0498046875,77.0,6900.0,6846.2998046875
0,0,1,6861.14990234375,6873.2998046875,6854.0,6870.9501953125,78.0,6873.2998046875,6854.0
0,0,1,6866.0,6900.0,6866.0,6882.4501953125,79.0,6900.0,6866.0
0,0,1,6885.14990234375,6911.7998046875,6881.89990234375,6903.7998046875,80.0,6911.7998046875,6881.89990234375
0,0,1,6903.39990234375,6915.60009765625,6871.60009765625,6880.7998046875,81.0,6915.60009765625,6871.60009765625
0,0,1,6880.64990234375,6899.10009765625,6879.75,6881.4501953125,82.0,6899.10009765625,6879.75
0,0,1,6879.7998046875,6886.89990234375,6869.0,6880.0,83.0,6886.89990234375,6869.0
0,0,1,6879.14990234375,6913.0,6876.2001953125,6909.85009765625,84.0,6913.0,6876.2001953125
0,0,1,6911.4501953125,6929.0,6909.60009765625,6924.9501953125,85.0,6929.0,6909.60009765625
0,0,1,6923.7998046875,6934.7998046875,6907.4501953125,6915.4501953125,86.0,6934.7998046875,6907.4501953125
0,0,1,6917.60009765625,6938.0,6914.10009765625,6931.4501953125,87.0,6938.0,6914.10009765625
0,0,1,6931.9501953125,6933.0,6902.4501953125,6908.89990234375,88.0,6933.0,6902.4501953125
0,0,1,6910.89990234375,6917.2001953125,6902.0,6913.0,89.0,6917.2001953125,6902.0
0,0,1,6913.0,6915.9501953125,6891.0,6893.5,90.0,6915.9501953125,6891.0
0,0,1,6895.85009765625,6909.39990234375,6890.5,6902.39990234375,91.0,6909.39990234375,6890.5
0,0,1,6903.35009765625,6917.2001953125,6901.10009765625,6913.0,92.0,6917.2001953125,6901.10009765625
0,0,1,6913.7998046875,6924.7998046875,6901.0,6912.75,93.0,6924.7998046875,6901.0
0,0,1,6912.7001953125,6917.2998046875,6902.0498046875,6906.0498046875,94.0,6917.2998046875,6902.0498046875
0,0,1,6908.25,6910.4501953125,6900.0,6907.5,95.0,6910.4501953125,6900.0
0,0,1,6905.39990234375,6913.7001953125,6887.0,6894.0498046875,96.0,6913.7001953125,6887.0
0,0,1,6893.0,6901.9501953125,6887.25,6892.64990234375,97.0,6901.9501953125,6887.25
0,0,1,6891.89990234375,6904.5498046875,6887.60009765625,6892.7001953125,98.0,6904.5498046875,6887.60009765625
0,0,1,6892.5,6919.64990234375,6889.0,6899.5498046875,99.0,6919.64990234375,6889.0
