data_for_id,imb_open,imb_close,Open,High,Low,Close,ser_no,imb_diff
72,3429.60009765625,3430.800048828125,3424.199951171875,3429.60009765625,3422.10009765625,3425.0,71.0,1.199951171875
77,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
78,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
79,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
80,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
81,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
82,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
83,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
84,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
85,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
86,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
87,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
88,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
89,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
90,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
91,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
92,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
93,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
94,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
95,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
96,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
97,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
98,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
99,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
100,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
101,3329.25,3350.10009765625,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,20.85009765625
102,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
103,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
103,3362.0,3362.10009765625,3362.0,3362.0,3335.5,3351.5,102.0,0.10009765625
104,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
105,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
106,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
107,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
108,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
109,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
110,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
111,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
112,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
113,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
113,3357.0,3358.199951171875,3354.0,3357.0,3347.199951171875,3349.5,112.0,1.199951171875
114,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
115,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
116,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
117,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
118,3329.25,3335.5,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,6.25
