liq_category,Open,High,Low,Close,ser_no
last_few_candles,1564.3499755859375,1571.0,1562.449951171875,1565.949951171875,50.0
last_few_candles,1565.9000244140625,1567.800048828125,1560.199951171875,1564.4000244140625,51.0
last_few_candles,1565.25,1565.699951171875,1560.3499755859375,1560.699951171875,57.0
last_few_candles,1560.800048828125,1562.0,1556.0,1557.3499755859375,58.0
last_few_candles,1563.949951171875,1563.949951171875,1555.199951171875,1556.9000244140625,66.0
last_few_candles,1558.699951171875,1559.5999755859375,1554.25,1554.25,68.0
last_few_candles,1554.8499755859375,1556.9000244140625,1552.1500244140625,1554.25,69.0
last_few_candles,1549.8499755859375,1552.5,1539.25,1541.449951171875,75.0
last_few_candles,1541.449951171875,1544.550048828125,1537.0,1541.4000244140625,76.0
last_few_candles,1543.5999755859375,1543.5999755859375,1539.3499755859375,1542.9000244140625,83.0
last_few_candles,1541.0,1548.6500244140625,1538.25,1546.050048828125,86.0
last_few_candles,1552.449951171875,1554.4000244140625,1549.800048828125,1553.8499755859375,97.0
last_few_candles,1552.050048828125,1552.25,1543.699951171875,1544.800048828125,101.0
last_few_candles,1544.800048828125,1545.25,1538.550048828125,1540.050048828125,102.0
last_few_candles,1540.550048828125,1540.550048828125,1533.550048828125,1536.25,104.0
last_few_candles,1535.5,1537.5,1532.1500244140625,1534.0,106.0
last_few_candles,1534.0,1535.4000244140625,1531.25,1534.699951171875,108.0
last_few_candles,1534.75,1535.0999755859375,1530.800048828125,1530.8499755859375,109.0
last_few_candles,1530.8499755859375,1532.75,1527.949951171875,1529.5,110.0
last_few_candles,1530.1500244140625,1530.1500244140625,1526.9000244140625,1529.449951171875,113.0
last_few_candles,1529.449951171875,1529.5999755859375,1525.300048828125,1526.0,114.0
last_few_candles,1526.050048828125,1527.550048828125,1524.0,1525.0999755859375,115.0
last_few_candles,1527.25,1528.199951171875,1524.0,1524.949951171875,117.0
last_few_candles,1526.300048828125,1527.3499755859375,1521.5999755859375,1522.300048828125,119.0
last_few_candles,1522.300048828125,1524.8499755859375,1521.550048828125,1522.1500244140625,120.0
last_few_candles,1524.699951171875,1525.0,1518.4000244140625,1518.9000244140625,124.0
last_few_candles,1519.949951171875,1525.699951171875,1515.4000244140625,1516.4000244140625,125.0
last_few_candles,1517.449951171875,1519.449951171875,1506.0,1506.0999755859375,129.0
last_few_candles,1506.0,1510.0999755859375,1501.699951171875,1502.5,130.0
last_few_candles,1510.550048828125,1512.550048828125,1507.0999755859375,1508.5,146.0
last_few_candles,1508.8499755859375,1513.6500244140625,1506.550048828125,1507.1500244140625,148.0
last_few_candles,1505.0,1510.9000244140625,1497.6500244140625,1501.75,150.0
last_few_candles,1502.25,1502.5,1493.0,1499.9000244140625,151.0
last_few_candles,1506.3499755859375,1508.6500244140625,1503.5,1504.0,167.0
last_few_candles,1503.949951171875,1503.949951171875,1500.300048828125,1502.4000244140625,168.0
last_few_candles,1501.949951171875,1502.300048828125,1496.5,1496.5,169.0
last_few_candles,1496.6500244140625,1499.199951171875,1491.5,1492.5,170.0
last_few_candles,1491.8499755859375,1493.949951171875,1487.0,1487.449951171875,171.0
last_few_candles,1487.449951171875,1489.5999755859375,1485.199951171875,1486.75,172.0
last_few_candles,1486.949951171875,1489.949951171875,1483.0,1483.300048828125,173.0
last_few_candles,1483.199951171875,1487.0,1482.4000244140625,1487.0,174.0
last_few_candles,1498.1500244140625,1499.8499755859375,1496.050048828125,1496.5,181.0
last_few_candles,1496.5999755859375,1498.9000244140625,1494.0999755859375,1497.5,182.0
last_few_candles,1497.550048828125,1498.699951171875,1494.0999755859375,1494.75,184.0
last_few_candles,1494.0,1495.1500244140625,1489.699951171875,1493.0,185.0
last_few_candles,1493.0999755859375,1493.300048828125,1486.449951171875,1489.9000244140625,186.0
last_few_candles,1488.1500244140625,1488.9000244140625,1486.25,1487.800048828125,190.0
last_few_candles,1487.75,1487.75,1484.0,1484.550048828125,191.0
last_few_candles,1484.800048828125,1487.449951171875,1482.300048828125,1487.1500244140625,192.0
last_few_candles,1488.449951171875,1506.75,1488.449951171875,1502.300048828125,200.0
last_few_candles,1491.550048828125,1491.800048828125,1485.75,1485.949951171875,202.0
last_few_candles,1485.949951171875,1489.0,1480.050048828125,1480.5999755859375,203.0
last_few_candles,1480.199951171875,1489.4000244140625,1479.550048828125,1482.550048828125,204.0
last_few_candles,1486.699951171875,1488.449951171875,1481.5,1485.3499755859375,212.0
last_few_candles,1483.75,1485.0,1481.0,1481.75,218.0
last_few_candles,1481.800048828125,1482.9000244140625,1479.25,1481.75,220.0
last_few_candles,1480.5999755859375,1481.9000244140625,1472.25,1472.25,226.0
last_few_candles,1472.9000244140625,1482.8499755859375,1472.199951171875,1480.0,227.0
last_few_candles,1510.1500244140625,1510.1500244140625,1500.949951171875,1500.949951171875,248.0
last_few_candles,1500.9000244140625,1508.0,1500.0,1508.0,249.0
last_few_candles,1512.6500244140625,1514.050048828125,1494.050048828125,1495.0,250.0
last_few_candles,1495.25,1495.25,1459.0,1464.0,251.0
last_few_candles,1463.300048828125,1465.949951171875,1450.5,1462.4000244140625,252.0
last_few_candles,1462.0,1463.550048828125,1450.0,1457.8499755859375,253.0
last_few_candles,1469.9000244140625,1470.300048828125,1464.5999755859375,1465.9000244140625,267.0
last_few_candles,1466.4000244140625,1466.449951171875,1460.5,1463.0,268.0
last_few_candles,1439.949951171875,1439.949951171875,1404.0999755859375,1419.3499755859375,275.0
last_few_candles,1421.699951171875,1423.800048828125,1417.699951171875,1422.8499755859375,291.0
