imb_open,imb_close,del_imb,Open,High,Low,Close,ser_no,imb_high,imb_low
0,0,1,3472.050048828125,3479.39990234375,3456.050048828125,3469.0,50.0,3479.39990234375,3456.050048828125
0,0,1,3469.0,3476.300048828125,3446.14990234375,3449.0,51.0,3476.300048828125,3446.14990234375
0,0,1,3449.35009765625,3460.85009765625,3445.0,3458.0,52.0,3460.85009765625,3445.0
0,0,1,3457.89990234375,3459.449951171875,3447.10009765625,3447.10009765625,53.0,3459.449951171875,3447.10009765625
0,0,1,3447.050048828125,3459.449951171875,3447.0,3459.449951171875,54.0,3459.449951171875,3447.0
0,0,1,3459.39990234375,3467.949951171875,3459.39990234375,3463.0,55.0,3467.949951171875,3459.39990234375
0,0,1,3462.89990234375,3470.0,3456.550048828125,3456.800048828125,56.0,3470.0,3456.550048828125
0,0,1,3458.050048828125,3459.800048828125,3455.0,3457.050048828125,57.0,3459.800048828125,3455.0
3455.0,3453.449951171875,,3456.89990234375,3460.050048828125,3450.199951171875,3453.0,58.0,3460.050048828125,3450.199951171875
3450.199951171875,3443.949951171875,,3453.449951171875,3453.449951171875,3433.050048828125,3434.0,59.0,3453.449951171875,3433.050048828125
0,0,1,3434.300048828125,3434.64990234375,3425.050048828125,3428.89990234375,60.0,3434.64990234375,3425.050048828125
0,0,1,3430.300048828125,3430.89990234375,3426.5,3427.75,61.0,3430.89990234375,3426.5
0,0,1,3427.75,3429.75,3426.0,3427.0,62.0,3429.75,3426.0
0,0,1,3426.949951171875,3436.949951171875,3426.199951171875,3433.5,63.0,3436.949951171875,3426.199951171875
0,0,1,3433.5,3443.949951171875,3431.699951171875,3435.199951171875,64.0,3443.949951171875,3431.699951171875
0,0,1,3435.14990234375,3439.14990234375,3431.0,3434.300048828125,65.0,3439.14990234375,3431.0
0,0,1,3433.89990234375,3435.699951171875,3430.0,3431.300048828125,66.0,3435.699951171875,3430.0
0,0,1,3432.199951171875,3440.0,3428.0,3438.0,67.0,3440.0,3428.0
0,0,1,3437.85009765625,3438.0,3434.0,3434.699951171875,68.0,3438.0,3434.0
3434.0,3432.0,,3434.699951171875,3438.89990234375,3420.0,3420.050048828125,69.0,3438.89990234375,3420.0
0,0,1,3421.39990234375,3427.550048828125,3420.0,3425.14990234375,70.0,3427.550048828125,3420.0
0,0,1,3424.199951171875,3429.60009765625,3422.10009765625,3425.0,71.0,3429.60009765625,3422.10009765625
0,0,1,3424.89990234375,3432.0,3420.5,3430.800048828125,72.0,3432.0,3420.5
0,0,1,3430.64990234375,3430.699951171875,3395.5,3403.800048828125,73.0,3430.699951171875,3395.5
0,0,1,3402.85009765625,3405.199951171875,3380.89990234375,3382.25,74.0,3405.199951171875,3380.89990234375
0,0,1,3393.0,3393.0,3302.64990234375,3304.0,75.0,3393.0,3302.64990234375
0,0,1,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0,3329.25,3297.699951171875
0,0,1,3308.0,3355.89990234375,3306.85009765625,3350.10009765625,77.0,3355.89990234375,3306.85009765625
0,0,1,3351.89990234375,3385.0,3350.449951171875,3373.85009765625,78.0,3385.0,3350.449951171875
0,0,1,3373.39990234375,3377.60009765625,3361.0,3368.5,79.0,3377.60009765625,3361.0
0,0,1,3368.5,3394.199951171875,3368.5,3378.60009765625,80.0,3394.199951171875,3368.5
0,0,1,3378.89990234375,3387.14990234375,3370.0,3384.60009765625,81.0,3387.14990234375,3370.0
0,0,1,3384.60009765625,3414.949951171875,3379.699951171875,3400.75,82.0,3414.949951171875,3379.699951171875
0,0,1,3400.0,3401.89990234375,3378.0,3392.39990234375,83.0,3401.89990234375,3378.0
0,0,1,3392.39990234375,3399.0,3389.0,3395.14990234375,84.0,3399.0,3389.0
0,0,1,3395.14990234375,3404.0,3394.0,3401.14990234375,85.0,3404.0,3394.0
0,0,1,3402.60009765625,3405.0,3392.949951171875,3396.89990234375,86.0,3405.0,3392.949951171875
0,0,1,3397.050048828125,3397.050048828125,3375.0,3388.89990234375,87.0,3397.050048828125,3375.0
0,0,1,3388.89990234375,3395.64990234375,3386.449951171875,3390.699951171875,88.0,3395.64990234375,3386.449951171875
0,0,1,3390.550048828125,3391.35009765625,3382.25,3382.300048828125,89.0,3391.35009765625,3382.25
0,0,1,3383.0,3409.0,3380.0,3408.0,90.0,3409.0,3380.0
0,0,1,3407.949951171875,3422.35009765625,3405.10009765625,3413.050048828125,91.0,3422.35009765625,3405.10009765625
0,0,1,3412.14990234375,3412.199951171875,3392.89990234375,3394.300048828125,92.0,3412.199951171875,3392.89990234375
0,0,1,3394.300048828125,3399.75,3392.89990234375,3394.60009765625,93.0,3399.75,3392.89990234375
0,0,1,3394.5,3397.75,3390.300048828125,3397.25,94.0,3397.75,3390.300048828125
0,0,1,3397.199951171875,3397.25,3390.0,3395.10009765625,95.0,3397.25,3390.0
0,0,1,3395.10009765625,3397.75,3382.0,3387.64990234375,96.0,3397.75,3382.0
0,0,1,3386.25,3388.550048828125,3375.0,3380.699951171875,97.0,3388.550048828125,3375.0
0,0,1,3380.85009765625,3389.39990234375,3374.050048828125,3377.199951171875,98.0,3389.39990234375,3374.050048828125
0,0,1,3377.10009765625,3399.0,3375.10009765625,3381.449951171875,99.0,3399.0,3375.10009765625
0,0,1,3406.699951171875,3414.050048828125,3370.0,3372.550048828125,100.0,3414.050048828125,3370.0
0,0,1,3372.550048828125,3381.300048828125,3350.89990234375,3362.0,101.0,3381.300048828125,3350.89990234375
0,0,1,3362.0,3362.0,3335.5,3351.5,102.0,3362.0,3335.5
