data_for_id,imb_open,imb_close,Open,High,Low,Close,ser_no,imb_diff
54,739.4000244140625,740.4500122070312,739.1500244140625,739.4000244140625,735.9000244140625,739.0,53.0,1.04998779296875
55,739.4000244140625,739.5,739.1500244140625,739.4000244140625,735.9000244140625,739.0,53.0,0.0999755859375
56,739.4000244140625,739.5,739.1500244140625,739.4000244140625,735.9000244140625,739.0,53.0,0.0999755859375
57,739.4000244140625,739.5,739.1500244140625,739.4000244140625,735.9000244140625,739.0,53.0,0.0999755859375
58,739.4000244140625,739.5,739.1500244140625,739.4000244140625,735.9000244140625,739.0,53.0,0.0999755859375
67,735.6500244140625,737.0,735.5999755859375,735.6500244140625,733.0999755859375,733.9000244140625,66.0,1.3499755859375
118,740.0999755859375,744.4500122070312,739.4000244140625,740.0999755859375,737.0,738.7000122070312,117.0,4.35003662109375
119,740.0999755859375,740.7000122070312,739.4000244140625,740.0999755859375,737.0,738.7000122070312,117.0,0.60003662109375
120,740.0999755859375,740.6500244140625,739.4000244140625,740.0999755859375,737.0,738.7000122070312,117.0,0.550048828125
121,740.0999755859375,740.6500244140625,739.4000244140625,740.0999755859375,737.0,738.7000122070312,117.0,0.550048828125
125,740.1500244140625,744.5999755859375,740.0499877929688,740.1500244140625,737.5499877929688,738.5,124.0,4.449951171875
131,731.3499755859375,732.25,729.5,731.3499755859375,729.0,729.7000122070312,130.0,0.9000244140625
150,722.2999877929688,724.8499755859375,719.1500244140625,721.8499755859375,719.1500244140625,720.9000244140625,149.0,2.54998779296875
172,718.0499877929688,719.4000244140625,717.5499877929688,718.0499877929688,715.0999755859375,715.2999877929688,171.0,1.35003662109375
177,680.5,684.7999877929688,672.25,680.5,667.0499877929688,680.5,176.0,4.29998779296875
178,680.5,680.75,672.25,680.5,667.0499877929688,680.5,176.0,0.25
188,685.1500244140625,688.5,684.5,685.1500244140625,682.4000244140625,684.0499877929688,187.0,3.3499755859375
207,675.0999755859375,676.0,672.0999755859375,675.0999755859375,668.5,674.4000244140625,206.0,0.9000244140625
221,672.7999877929688,674.9500122070312,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,2.1500244140625
222,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
223,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
224,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
225,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
226,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
227,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
228,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
229,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
230,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
231,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
232,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
233,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
234,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
235,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
236,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
237,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
238,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
239,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
240,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
240,694.2000122070312,694.7000122070312,692.7000122070312,694.2000122070312,690.8499755859375,694.2000122070312,239.0,0.5
241,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
242,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
243,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
244,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
245,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
246,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
247,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
248,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
249,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
250,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
251,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
252,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
253,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
254,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
255,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
256,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
257,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
258,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
259,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
259,679.6500244140625,680.1500244140625,677.25,679.6500244140625,677.0999755859375,677.9000244140625,258.0,0.5
260,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
261,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
262,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
263,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
264,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
265,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
266,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
267,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
268,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
269,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
270,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
271,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
272,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
273,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
274,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
275,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
276,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
276,694.2000122070312,696.8499755859375,688.2000122070312,694.2000122070312,686.0,691.25,275.0,2.64996337890625
277,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
278,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
279,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
280,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
281,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
282,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
283,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
284,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
285,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
286,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
287,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
288,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
289,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
290,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
291,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
292,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
293,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
294,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
295,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
296,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
296,690.9000244140625,691.25,689.0,690.9000244140625,689.0,690.5999755859375,295.0,0.3499755859375
297,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
298,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
299,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
300,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
301,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
302,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
303,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
303,682.5,682.7000122070312,681.2000122070312,682.5,679.5,680.5,302.0,0.20001220703125
304,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
305,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
306,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
307,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
308,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
309,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
310,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
311,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
312,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
313,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
314,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
315,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
316,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
317,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
318,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
319,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
320,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
321,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
321,681.75,684.7000122070312,680.25,681.75,679.6500244140625,680.1500244140625,320.0,2.95001220703125
322,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
322,681.75,684.3499755859375,680.25,681.75,679.6500244140625,680.1500244140625,320.0,2.5999755859375
322,684.75,685.0499877929688,680.0999755859375,684.75,679.25,684.7000122070312,321.0,0.29998779296875
323,672.7999877929688,673.5499877929688,672.2000122070312,672.7999877929688,668.7999877929688,671.5999755859375,220.0,0.75
323,681.75,684.3499755859375,680.25,681.75,679.6500244140625,680.1500244140625,320.0,2.5999755859375
