data_for_id,imb_open,imb_close,Open,High,Low,Close,ser_no,imb_diff
67,489.29998779296875,489.3999938964844,488.5,489.20001220703125,488.0,489.1499938964844,66.0,0.100006103515625
103,481.70001220703125,482.1499938964844,481.3999938964844,481.70001220703125,477.45001220703125,478.8999938964844,102.0,0.449981689453125
104,481.70001220703125,481.79998779296875,481.3999938964844,481.70001220703125,477.45001220703125,478.8999938964844,102.0,0.0999755859375
126,485.70001220703125,485.8500061035156,484.04998779296875,485.70001220703125,481.95001220703125,483.45001220703125,125.0,0.149993896484375
132,484.3999938964844,485.3999938964844,482.54998779296875,484.3999938964844,481.79998779296875,483.8999938964844,131.0,1.0
157,481.3500061035156,481.79998779296875,481.1499938964844,481.3500061035156,480.6000061035156,480.79998779296875,156.0,0.449981689453125
158,481.3500061035156,481.45001220703125,481.1499938964844,481.3500061035156,480.6000061035156,480.79998779296875,156.0,0.100006103515625
163,481.20001220703125,481.3999938964844,481.20001220703125,481.20001220703125,479.79998779296875,479.95001220703125,162.0,0.199981689453125
164,481.20001220703125,481.3500061035156,481.20001220703125,481.20001220703125,479.79998779296875,479.95001220703125,162.0,0.149993896484375
186,474.45001220703125,474.8999938964844,474.29998779296875,474.45001220703125,473.25,473.5,185.0,0.449981689453125
187,474.45001220703125,474.70001220703125,474.29998779296875,474.45001220703125,473.25,473.5,185.0,0.25
188,474.45001220703125,474.70001220703125,474.29998779296875,474.45001220703125,473.25,473.5,185.0,0.25
189,474.45001220703125,474.70001220703125,474.29998779296875,474.45001220703125,473.25,473.5,185.0,0.25
190,474.45001220703125,474.70001220703125,474.29998779296875,474.45001220703125,473.25,473.5,185.0,0.25
191,474.45001220703125,474.70001220703125,474.29998779296875,474.45001220703125,473.25,473.5,185.0,0.25
200,475.95001220703125,489.25,472.20001220703125,472.6000061035156,470.0,470.70001220703125,199.0,13.29998779296875
201,475.95001220703125,487.70001220703125,472.20001220703125,472.6000061035156,470.0,470.70001220703125,199.0,11.75
202,475.95001220703125,487.70001220703125,472.20001220703125,472.6000061035156,470.0,470.70001220703125,199.0,11.75
203,475.95001220703125,487.6499938964844,472.20001220703125,472.6000061035156,470.0,470.70001220703125,199.0,11.699981689453125
