Open,High,Low,Close,ser_no
1564.3499755859375,1571.0,1562.449951171875,1565.949951171875,50
1563.800048828125,1578.5,1563.6500244140625,1576.050048828125,52
1577.0,1577.8499755859375,1565.8499755859375,1569.6500244140625,53
1569.449951171875,1574.300048828125,1562.6500244140625,1572.75,54
1557.300048828125,1566.0,1557.300048828125,1564.3499755859375,59
1564.9000244140625,1567.0,1563.0,1563.0,61
1563.300048828125,1564.699951171875,1562.9000244140625,1564.699951171875,62
1564.5,1566.0,1563.0,1563.4000244140625,63
1563.1500244140625,1564.449951171875,1563.0,1563.5999755859375,64
1563.949951171875,1563.949951171875,1555.199951171875,1556.9000244140625,66
1558.699951171875,1559.5999755859375,1554.25,1554.25,68
1554.0999755859375,1561.0999755859375,1553.8499755859375,1559.4000244140625,70
1555.3499755859375,1562.1500244140625,1554.449951171875,1560.300048828125,72
1560.199951171875,1560.8499755859375,1556.550048828125,1560.199951171875,73
1549.8499755859375,1552.5,1539.25,1541.449951171875,75
1547.25,1557.25,1545.25,1556.550048828125,78
1556.550048828125,1556.550048828125,1552.300048828125,1553.949951171875,79
1542.800048828125,1545.5,1541.0,1545.3499755859375,84
1546.0999755859375,1558.300048828125,1545.6500244140625,1556.300048828125,87
1551.4000244140625,1551.8499755859375,1548.75,1549.800048828125,90
1549.800048828125,1552.5,1548.699951171875,1551.8499755859375,91
1561.0,1561.449951171875,1551.300048828125,1551.75,96
1552.449951171875,1554.4000244140625,1549.800048828125,1553.8499755859375,97
1553.75,1554.5,1549.949951171875,1551.4000244140625,98
1551.4000244140625,1554.25,1550.0,1552.0,99
1544.800048828125,1545.25,1538.550048828125,1540.050048828125,102
1540.550048828125,1540.550048828125,1533.550048828125,1536.25,104
1535.5,1537.5,1532.1500244140625,1534.0,106
1533.949951171875,1537.449951171875,1533.550048828125,1534.25,107
1530.8499755859375,1532.75,1527.949951171875,1529.5,110
1529.800048828125,1530.199951171875,1528.5999755859375,1529.0999755859375,111
1528.5,1531.6500244140625,1528.5,1530.0,112
1526.050048828125,1527.550048828125,1524.0,1525.0999755859375,115
1527.25,1528.199951171875,1524.0,1524.949951171875,117
1526.300048828125,1527.3499755859375,1521.5999755859375,1522.300048828125,119
1522.300048828125,1524.8499755859375,1521.550048828125,1522.1500244140625,120
1522.1500244140625,1526.0,1522.0,1524.75,121
1524.449951171875,1524.9000244140625,1521.949951171875,1522.449951171875,122
1519.949951171875,1525.699951171875,1515.4000244140625,1516.4000244140625,125
1506.0,1510.0999755859375,1501.699951171875,1502.5,130
1502.949951171875,1505.949951171875,1501.949951171875,1502.300048828125,131
1512.449951171875,1513.550048828125,1503.6500244140625,1503.800048828125,134
1505.949951171875,1510.699951171875,1503.0999755859375,1510.050048828125,135
1508.3499755859375,1510.0,1505.6500244140625,1505.699951171875,137
1507.800048828125,1511.550048828125,1504.3499755859375,1510.949951171875,140
1510.550048828125,1512.550048828125,1507.0999755859375,1508.5,146
1508.8499755859375,1513.6500244140625,1506.550048828125,1507.1500244140625,148
1505.0,1510.9000244140625,1497.6500244140625,1501.75,150
1506.449951171875,1509.550048828125,1504.0,1509.550048828125,153
1509.25,1511.6500244140625,1507.9000244140625,1510.9000244140625,158
1511.3499755859375,1513.0,1507.0,1508.25,159
1507.300048828125,1510.9000244140625,1507.0,1510.5999755859375,160
1510.050048828125,1510.300048828125,1504.550048828125,1505.050048828125,162
1506.1500244140625,1509.300048828125,1504.9000244140625,1508.5999755859375,163
1508.5999755859375,1511.0,1506.199951171875,1507.699951171875,164
1486.949951171875,1489.949951171875,1483.0,1483.300048828125,173
1496.9000244140625,1505.0999755859375,1491.3499755859375,1499.449951171875,175
1499.5999755859375,1507.949951171875,1499.4000244140625,1505.300048828125,177
1504.9000244140625,1507.4000244140625,1501.949951171875,1502.199951171875,178
1502.300048828125,1502.800048828125,1498.050048828125,1502.3499755859375,179
1498.1500244140625,1499.8499755859375,1496.050048828125,1496.5,181
1496.5999755859375,1498.9000244140625,1494.0999755859375,1497.5,182
1494.0,1495.1500244140625,1489.699951171875,1493.0,185
1493.0999755859375,1493.300048828125,1486.449951171875,1489.9000244140625,186
1489.5,1491.8499755859375,1488.6500244140625,1491.449951171875,187
1490.0,1490.3499755859375,1487.5,1488.4000244140625,189
1487.75,1487.75,1484.0,1484.550048828125,191
1487.0999755859375,1493.4000244140625,1487.0,1492.300048828125,193
1492.199951171875,1495.9000244140625,1491.550048828125,1491.8499755859375,194
1491.9000244140625,1494.9000244140625,1489.550048828125,1494.6500244140625,195
1492.550048828125,1494.8499755859375,1489.0999755859375,1489.8499755859375,197
1490.0,1496.3499755859375,1489.199951171875,1493.6500244140625,198
1488.449951171875,1506.75,1488.449951171875,1502.300048828125,200
1485.949951171875,1489.0,1480.050048828125,1480.5999755859375,203
1480.199951171875,1489.4000244140625,1479.550048828125,1482.550048828125,204
1482.0,1487.699951171875,1480.0999755859375,1484.0999755859375,205
1487.4000244140625,1490.449951171875,1486.300048828125,1488.449951171875,207
1488.449951171875,1494.0,1487.3499755859375,1488.9000244140625,208
1488.9000244140625,1492.0999755859375,1488.4000244140625,1489.75,209
1488.800048828125,1490.4000244140625,1485.1500244140625,1485.9000244140625,211
1486.699951171875,1488.449951171875,1481.5,1485.3499755859375,212
1485.3499755859375,1486.800048828125,1484.199951171875,1485.800048828125,213
1485.1500244140625,1486.550048828125,1484.4000244140625,1485.949951171875,214
1485.5999755859375,1486.449951171875,1482.3499755859375,1484.949951171875,215
1485.1500244140625,1485.1500244140625,1482.0999755859375,1484.3499755859375,216
