data_for_id,imb_open,imb_close,Open,High,Low,Close,ser_no,imb_diff
53,6929.64990234375,6934.0,6906.9501953125,6929.64990234375,6895.0,6925.89990234375,52.0,4.35009765625
62,6913.2998046875,6923.0,6909.14990234375,6913.2998046875,6896.0,6896.0,61.0,9.7001953125
63,6913.2998046875,6915.0,6909.14990234375,6913.2998046875,6896.0,6896.0,61.0,1.7001953125
64,6913.2998046875,6915.0,6909.14990234375,6913.2998046875,6896.0,6896.0,61.0,1.7001953125
70,6888.0,6896.7998046875,6884.5498046875,6888.0,6871.0,6873.85009765625,69.0,8.7998046875
92,6909.39990234375,6913.0,6895.85009765625,6909.39990234375,6890.5,6902.39990234375,91.0,3.60009765625
137,6746.39990234375,6752.85009765625,6730.75,6746.39990234375,6719.0,6730.5,136.0,6.4501953125
150,6707.4501953125,6895.0,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,187.5498046875
151,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
152,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
152,6932.89990234375,6986.14990234375,6892.2998046875,6932.89990234375,6860.0498046875,6902.0498046875,151.0,53.25
153,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
153,6932.89990234375,6986.14990234375,6892.2998046875,6932.89990234375,6860.0498046875,6902.0498046875,151.0,53.25
154,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
154,6932.89990234375,6986.14990234375,6892.2998046875,6932.89990234375,6860.0498046875,6902.0498046875,151.0,53.25
155,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
155,6932.89990234375,6986.14990234375,6892.2998046875,6932.89990234375,6860.0498046875,6902.0498046875,151.0,53.25
156,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
156,6932.89990234375,6986.14990234375,6892.2998046875,6932.89990234375,6860.0498046875,6902.0498046875,151.0,53.25
157,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
157,6932.89990234375,6986.14990234375,6892.2998046875,6932.89990234375,6860.0498046875,6902.0498046875,151.0,53.25
158,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
158,6932.89990234375,6986.14990234375,6892.2998046875,6932.89990234375,6860.0498046875,6902.0498046875,151.0,53.25
159,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
159,6932.89990234375,6986.14990234375,6892.2998046875,6932.89990234375,6860.0498046875,6902.0498046875,151.0,53.25
160,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
160,6932.89990234375,6986.14990234375,6892.2998046875,6932.89990234375,6860.0498046875,6902.0498046875,151.0,53.25
161,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
161,6932.89990234375,6986.14990234375,6892.2998046875,6932.89990234375,6860.0498046875,6902.0498046875,151.0,53.25
162,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
162,6932.89990234375,6986.14990234375,6892.2998046875,6932.89990234375,6860.0498046875,6902.0498046875,151.0,53.25
163,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
163,6932.89990234375,6986.14990234375,6892.2998046875,6932.89990234375,6860.0498046875,6902.0498046875,151.0,53.25
164,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
164,6932.89990234375,6986.14990234375,6892.2998046875,6932.89990234375,6860.0498046875,6902.0498046875,151.0,53.25
165,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
165,6932.89990234375,6986.14990234375,6892.2998046875,6932.89990234375,6860.0498046875,6902.0498046875,151.0,53.25
165,7060.60009765625,7062.9501953125,7055.10009765625,7060.60009765625,7035.0,7059.2998046875,164.0,2.35009765625
166,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
166,6932.89990234375,6986.14990234375,6892.2998046875,6932.89990234375,6860.0498046875,6902.0498046875,151.0,53.25
167,6707.4501953125,6860.0498046875,6683.5498046875,6707.4501953125,6645.0,6645.75,149.0,152.599609375
