data_for_id,imb_open,imb_close,imb_diff,Open,High,Low,Close,ser_no
51,155.1999969482422,154.4499969482422,-0.75,155.6999969482422,156.3000030517578,155.1999969482422,155.55999755859375,50.0
52,154.07000732421875,153.97000122070312,-0.100006103515625,155.55999755859375,155.55999755859375,154.07000732421875,154.4499969482422,51.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
79,154.19000244140625,154.14999389648438,-0.040008544921875,154.4199981689453,154.86000061035156,154.19000244140625,154.35000610351562,58.0
81,153.50999450683594,153.42999267578125,-0.0800018310546875,153.89999389648438,154.1999969482422,153.50999450683594,153.77999877929688,80.0
93,155.55999755859375,155.44000244140625,-0.1199951171875,155.86000061035156,155.9499969482422,155.55999755859375,155.67999267578125,92.0
102,155.9199981689453,155.4199981689453,-0.5,157.47999572753906,157.89999389648438,155.9199981689453,156.49000549316406,100.0
102,155.9199981689453,155.4199981689453,-0.5,157.47999572753906,157.89999389648438,155.9199981689453,156.49000549316406,100.0
117,154.89999389648438,154.8699951171875,-0.029998779296875,155.07000732421875,155.75999450683594,154.89999389648438,154.89999389648438,116.0
137,151.86000061035156,151.74000549316406,-0.1199951171875,152.3000030517578,152.47999572753906,151.86000061035156,151.8699951171875,136.0
147,151.17999267578125,150.8800048828125,-0.29998779296875,151.47999572753906,151.55999755859375,151.17999267578125,151.39999389648438,146.0
161,149.9499969482422,149.91000366210938,-0.0399932861328125,150.27000427246094,150.38999938964844,149.9499969482422,150.05999755859375,160.0
170,149.82000732421875,149.6699981689453,-0.1500091552734375,150.0,150.39999389648438,149.82000732421875,149.85000610351562,169.0
174,149.5,149.4199981689453,-0.0800018310546875,149.89999389648438,150.0399932861328,149.5,149.6699981689453,170.0
174,149.5,149.4199981689453,-0.0800018310546875,149.89999389648438,150.0399932861328,149.5,149.6699981689453,170.0
174,149.5,149.4199981689453,-0.0800018310546875,149.89999389648438,150.0399932861328,149.5,149.6699981689453,170.0
174,149.5,149.4199981689453,-0.0800018310546875,149.89999389648438,150.0399932861328,149.5,149.6699981689453,170.0
199,149.25,149.05999755859375,-0.19000244140625,149.3800048828125,149.44000244140625,149.25,149.3699951171875,197.0
199,149.25,149.05999755859375,-0.19000244140625,149.3800048828125,149.44000244140625,149.25,149.3699951171875,197.0
251,148.39999389648438,148.30999755859375,-0.089996337890625,149.85000610351562,149.88999938964844,148.39999389648438,148.6199951171875,250.0
280,150.30999755859375,150.14999389648438,-0.160003662109375,150.60000610351562,150.9499969482422,150.30999755859375,150.58999633789062,279.0
291,149.89999389648438,149.72999572753906,-0.1699981689453125,150.25,150.49000549316406,149.89999389648438,150.0,290.0
292,149.52000427246094,149.4600067138672,-0.05999755859375,150.0,150.0399932861328,149.52000427246094,149.72999572753906,291.0
311,149.22999572753906,149.1199951171875,-0.1100006103515625,149.4600067138672,149.9499969482422,149.22999572753906,149.22999572753906,307.0
311,149.22999572753906,149.1199951171875,-0.1100006103515625,149.4600067138672,149.9499969482422,149.22999572753906,149.22999572753906,307.0
311,149.22999572753906,149.1199951171875,-0.1100006103515625,149.4600067138672,149.9499969482422,149.22999572753906,149.22999572753906,307.0
311,149.22999572753906,149.1199951171875,-0.1100006103515625,149.4600067138672,149.9499969482422,149.22999572753906,149.22999572753906,307.0
314,149.0399932861328,149.02000427246094,-0.019989013671875,149.27000427246094,149.5,149.0399932861328,149.1199951171875,313.0
337,146.22000122070312,146.1300048828125,-0.089996337890625,146.27000427246094,146.74000549316406,146.22000122070312,146.5800018310547,336.0
361,150.39999389648438,150.3000030517578,-0.0999908447265625,150.41000366210938,150.85000610351562,150.39999389648438,150.85000610351562,357.0
361,150.39999389648438,150.3000030517578,-0.0999908447265625,150.41000366210938,150.85000610351562,150.39999389648438,150.85000610351562,357.0
360,150.05999755859375,149.9199981689453,-0.1399993896484375,150.80999755859375,150.99000549316406,150.05999755859375,150.05999755859375,358.0
361,150.39999389648438,150.3000030517578,-0.0999908447265625,150.41000366210938,150.85000610351562,150.39999389648438,150.85000610351562,357.0
360,150.05999755859375,149.9199981689453,-0.1399993896484375,150.80999755859375,150.99000549316406,150.05999755859375,150.05999755859375,358.0
361,150.39999389648438,150.3000030517578,-0.0999908447265625,150.41000366210938,150.85000610351562,150.39999389648438,150.85000610351562,357.0
387,152.02999877929688,151.75,-0.279998779296875,152.27999877929688,152.5399932861328,152.02999877929688,152.4499969482422,374.0
387,152.02999877929688,151.75,-0.279998779296875,152.27999877929688,152.5399932861328,152.02999877929688,152.4499969482422,374.0
387,152.02999877929688,151.75,-0.279998779296875,152.27999877929688,152.5399932861328,152.02999877929688,152.4499969482422,374.0
