liq_category,Open,High,Low,Close,ser_no
last_few_candles,3472.050048828125,3479.39990234375,3456.050048828125,3469.0,50.0
last_few_candles,3469.0,3476.300048828125,3446.14990234375,3449.0,51.0
last_few_candles,3449.35009765625,3460.85009765625,3445.0,3458.0,52.0
last_few_candles,3453.449951171875,3453.449951171875,3433.050048828125,3434.0,59.0
last_few_candles,3434.300048828125,3434.64990234375,3425.050048828125,3428.89990234375,60.0
last_few_candles,3434.699951171875,3438.89990234375,3420.0,3420.050048828125,69.0
last_few_candles,3421.39990234375,3427.550048828125,3420.0,3425.14990234375,70.0
last_few_candles,3430.64990234375,3430.699951171875,3395.5,3403.800048828125,73.0
last_few_candles,3402.85009765625,3405.199951171875,3380.89990234375,3382.25,74.0
last_few_candles,3393.0,3393.0,3302.64990234375,3304.0,75.0
last_few_candles,3303.0,3329.25,3297.699951171875,3307.949951171875,76.0
last_few_candles,3397.050048828125,3397.050048828125,3375.0,3388.89990234375,87.0
last_few_candles,3395.10009765625,3397.75,3382.0,3387.64990234375,96.0
last_few_candles,3386.25,3388.550048828125,3375.0,3380.699951171875,97.0
last_few_candles,3380.85009765625,3389.39990234375,3374.050048828125,3377.199951171875,98.0
last_few_candles,3406.699951171875,3414.050048828125,3370.0,3372.550048828125,100.0
last_few_candles,3372.550048828125,3381.300048828125,3350.89990234375,3362.0,101.0
last_few_candles,3362.0,3362.0,3335.5,3351.5,102.0
last_few_candles,3354.0,3357.0,3347.199951171875,3349.5,112.0
last_few_candles,3363.64990234375,3367.800048828125,3355.0,3355.0,124.0
last_few_candles,3371.199951171875,3378.35009765625,3344.300048828125,3347.10009765625,128.0
last_few_candles,3348.050048828125,3353.35009765625,3341.050048828125,3344.449951171875,129.0
last_few_candles,3349.10009765625,3349.85009765625,3333.300048828125,3334.300048828125,132.0
last_few_candles,3334.89990234375,3340.5,3330.0,3336.75,133.0
last_few_candles,3328.5,3345.0,3328.5,3345.0,135.0
last_few_candles,3334.800048828125,3335.85009765625,3323.5,3332.35009765625,140.0
last_few_candles,3326.199951171875,3329.0,3323.199951171875,3326.699951171875,142.0
last_few_candles,3327.949951171875,3333.800048828125,3320.199951171875,3329.5,148.0
last_few_candles,3329.949951171875,3330.050048828125,3305.89990234375,3320.75,150.0
last_few_candles,3308.199951171875,3319.050048828125,3305.39990234375,3306.699951171875,152.0
last_few_candles,3306.5,3318.0,3305.0,3309.800048828125,153.0
last_few_candles,3310.0,3315.949951171875,3301.699951171875,3305.5,154.0
last_few_candles,3303.0,3314.85009765625,3299.800048828125,3310.800048828125,156.0
last_few_candles,3316.75,3316.75,3306.75,3313.5,162.0
last_few_candles,3318.75,3322.89990234375,3310.0,3310.800048828125,169.0
last_few_candles,3312.60009765625,3312.949951171875,3303.949951171875,3307.949951171875,170.0
last_few_candles,3308.5,3309.75,3285.0,3286.0,171.0
last_few_candles,3285.5,3292.949951171875,3282.5,3289.5,172.0
last_few_candles,3305.0,3308.199951171875,3279.199951171875,3296.5,175.0
last_few_candles,3320.25,3320.949951171875,3316.800048828125,3318.050048828125,186.0
last_few_candles,3318.5,3318.64990234375,3311.39990234375,3313.10009765625,189.0
last_few_candles,3314.699951171875,3315.0,3307.0,3308.0,190.0
last_few_candles,3308.0,3314.800048828125,3306.050048828125,3313.949951171875,191.0
last_few_candles,3334.949951171875,3341.699951171875,3314.949951171875,3316.050048828125,200.0
last_few_candles,3314.050048828125,3314.050048828125,3293.60009765625,3301.10009765625,201.0
last_few_candles,3301.0,3307.0,3293.550048828125,3297.25,202.0
last_few_candles,3297.25,3304.85009765625,3292.0,3297.25,203.0
last_few_candles,3302.449951171875,3302.89990234375,3260.0,3263.10009765625,205.0
last_few_candles,3263.199951171875,3264.050048828125,3243.199951171875,3260.949951171875,206.0
last_few_candles,3256.800048828125,3267.449951171875,3245.60009765625,3254.800048828125,212.0
last_few_candles,3248.10009765625,3249.39990234375,3241.199951171875,3247.10009765625,217.0
last_few_candles,3244.199951171875,3245.300048828125,3240.0,3242.449951171875,219.0
last_few_candles,3242.550048828125,3242.550048828125,3232.5,3237.25,220.0
last_few_candles,3284.699951171875,3289.14990234375,3277.550048828125,3279.199951171875,234.0
last_few_candles,3300.0,3300.0,3276.449951171875,3282.25,237.0
last_few_candles,3297.699951171875,3297.699951171875,3280.0,3285.25,248.0
last_few_candles,3285.300048828125,3294.89990234375,3269.89990234375,3283.050048828125,249.0
last_few_candles,3287.75,3287.75,3254.199951171875,3267.0,250.0
last_few_candles,3259.199951171875,3260.300048828125,3241.550048828125,3255.14990234375,252.0
last_few_candles,3251.25,3252.199951171875,3237.699951171875,3244.0,255.0
last_few_candles,3243.0,3250.0,3227.050048828125,3249.60009765625,256.0
last_few_candles,3255.0,3259.050048828125,3252.10009765625,3258.10009765625,267.0
last_few_candles,3272.800048828125,3272.800048828125,3235.699951171875,3262.699951171875,275.0
last_few_candles,3307.0,3308.64990234375,3292.800048828125,3295.0,292.0
last_few_candles,3312.0,3313.25,3290.0,3306.949951171875,299.0
last_few_candles,3291.050048828125,3291.050048828125,3263.800048828125,3266.14990234375,300.0
last_few_candles,3265.10009765625,3278.449951171875,3261.5,3276.10009765625,301.0
last_few_candles,3269.0,3272.550048828125,3264.0,3265.0,307.0
last_few_candles,3264.949951171875,3265.75,3253.75,3264.050048828125,308.0
last_few_candles,3263.699951171875,3263.699951171875,3258.0,3260.050048828125,316.0
last_few_candles,3268.5,3278.0,3257.0,3267.050048828125,324.0
last_few_candles,3287.5,3287.5,3241.10009765625,3244.550048828125,325.0
