imb_open,imb_close,del_imb,Open,High,Low,Close,ser_no,imb_high,imb_low
0,0,1,742.0999755859375,747.1500244140625,739.2000122070312,743.9500122070312,50.0,747.1500244140625,739.2000122070312
0,0,1,743.8499755859375,743.8499755859375,737.2000122070312,740.0,51.0,743.8499755859375,737.2000122070312
0,0,1,740.2000122070312,740.9000244140625,738.25,739.25,52.0,740.9000244140625,738.25
0,0,1,739.1500244140625,739.4000244140625,735.9000244140625,739.0,53.0,739.4000244140625,735.9000244140625
0,0,1,739.1500244140625,740.4500122070312,736.0999755859375,740.4500122070312,54.0,740.4500122070312,736.0999755859375
0,0,1,740.4500122070312,742.2000122070312,739.5,741.5499877929688,55.0,742.2000122070312,739.5
0,0,1,741.7999877929688,743.0,740.4000244140625,742.9000244140625,56.0,743.0,740.4000244140625
0,0,1,742.7000122070312,743.5999755859375,741.4500122070312,741.4500122070312,57.0,743.5999755859375,741.4500122070312
0,0,1,741.4000244140625,742.9500122070312,740.2999877929688,741.0,58.0,742.9500122070312,740.2999877929688
0,0,1,740.9500122070312,742.5,739.0499877929688,739.25,59.0,742.5,739.0499877929688
0,0,1,739.2999877929688,739.9500122070312,737.8499755859375,737.8499755859375,60.0,739.9500122070312,737.8499755859375
0,0,1,738.0499877929688,740.4500122070312,737.9000244140625,739.2000122070312,61.0,740.4500122070312,737.9000244140625
0,0,1,739.2999877929688,739.4500122070312,736.4000244140625,737.5,62.0,739.4500122070312,736.4000244140625
0,0,1,737.4500122070312,738.0,736.0,736.5999755859375,63.0,738.0,736.0
0,0,1,736.4000244140625,736.9500122070312,734.0,735.5,64.0,736.9500122070312,734.0
0,0,1,735.7000122070312,736.4000244140625,734.8499755859375,735.5999755859375,65.0,736.4000244140625,734.8499755859375
0,0,1,735.5999755859375,735.6500244140625,733.0999755859375,733.9000244140625,66.0,735.6500244140625,733.0999755859375
0,0,1,733.7000122070312,737.0999755859375,733.7000122070312,737.0,67.0,737.0999755859375,733.7000122070312
0,0,1,736.6500244140625,736.7999877929688,733.7000122070312,735.0499877929688,68.0,736.7999877929688,733.7000122070312
0,0,1,735.2999877929688,735.5999755859375,733.1500244140625,733.5999755859375,69.0,735.5999755859375,733.1500244140625
0,0,1,733.8499755859375,737.5999755859375,732.9500122070312,737.0999755859375,70.0,737.5999755859375,732.9500122070312
0,0,1,737.0999755859375,738.6500244140625,736.5499877929688,736.5499877929688,71.0,738.6500244140625,736.5499877929688
0,0,1,736.5999755859375,736.6500244140625,734.2000122070312,734.4000244140625,72.0,736.6500244140625,734.2000122070312
0,0,1,734.2999877929688,736.9000244140625,733.2999877929688,736.4000244140625,73.0,736.9000244140625,733.2999877929688
0,0,1,736.4000244140625,736.5,732.3499755859375,734.7999877929688,74.0,736.5,732.3499755859375
0,0,1,734.0,734.0,725.2000122070312,726.5,75.0,734.0,725.2000122070312
0,0,1,726.2000122070312,732.6500244140625,726.0499877929688,731.0499877929688,76.0,732.6500244140625,726.0499877929688
0,0,1,731.0999755859375,732.25,728.2000122070312,729.25,77.0,732.25,728.2000122070312
0,0,1,728.8499755859375,736.0,728.25,734.9500122070312,78.0,736.0,728.25
0,0,1,735.4000244140625,737.5499877929688,733.6500244140625,737.5499877929688,79.0,737.5499877929688,733.6500244140625
0,0,1,738.0,739.0,736.0999755859375,737.0,80.0,739.0,736.0999755859375
0,0,1,737.2999877929688,738.8499755859375,736.0999755859375,736.4500122070312,81.0,738.8499755859375,736.0999755859375
0,0,1,736.5999755859375,738.0999755859375,735.7999877929688,736.7999877929688,82.0,738.0999755859375,735.7999877929688
0,0,1,736.75,739.4500122070312,735.0999755859375,739.0,83.0,739.4500122070312,735.0999755859375
0,0,1,739.1500244140625,750.5499877929688,738.7999877929688,748.5499877929688,84.0,750.5499877929688,738.7999877929688
0,0,1,748.5499877929688,749.9500122070312,743.7999877929688,748.8499755859375,85.0,749.9500122070312,743.7999877929688
0,0,1,749.2000122070312,753.0999755859375,748.0,750.5,86.0,753.0999755859375,748.0
0,0,1,750.4500122070312,751.5499877929688,749.5,750.25,87.0,751.5499877929688,749.5
0,0,1,750.1500244140625,753.75,749.4000244140625,753.0499877929688,88.0,753.75,749.4000244140625
0,0,1,752.2000122070312,753.3499755859375,751.8499755859375,752.0,89.0,753.3499755859375,751.8499755859375
0,0,1,751.9000244140625,752.3499755859375,751.0499877929688,752.2000122070312,90.0,752.3499755859375,751.0499877929688
0,0,1,752.25,753.1500244140625,751.7000122070312,751.7000122070312,91.0,753.1500244140625,751.7000122070312
0,0,1,751.7999877929688,752.5,751.2000122070312,752.4000244140625,92.0,752.5,751.2000122070312
0,0,1,752.4000244140625,754.4500122070312,752.4000244140625,753.75,93.0,754.4500122070312,752.4000244140625
0,0,1,753.5499877929688,753.9000244140625,751.9000244140625,752.4500122070312,94.0,753.9000244140625,751.9000244140625
0,0,1,752.4500122070312,753.5999755859375,752.3499755859375,753.5999755859375,95.0,753.5999755859375,752.3499755859375
0,0,1,753.75,755.75,753.0999755859375,753.7999877929688,96.0,755.75,753.0999755859375
0,0,1,753.7999877929688,756.4500122070312,753.5499877929688,755.9000244140625,97.0,756.4500122070312,753.5499877929688
0,0,1,755.9500122070312,755.9500122070312,753.0499877929688,753.0999755859375,98.0,755.9500122070312,753.0499877929688
0,0,1,753.1500244140625,754.0,752.2999877929688,753.5,99.0,754.0,752.2999877929688
0,0,1,764.6500244140625,765.0,753.4000244140625,754.0499877929688,100.0,765.0,753.4000244140625
