liq_category,Open,High,Low,Close,ser_no
last_few_candles,50010.5,50017.05078125,49962.69921875,49964.69921875,1524.0
last_few_candles,49969.75,49975.30078125,49940.25,49968.44921875,1525.0
last_few_candles,49947.6484375,49962.6484375,49934.3515625,49958.6015625,1527.0
last_few_candles,49985.80078125,50012.1484375,49909.55078125,49912.55078125,1530.0
last_few_candles,49917.19921875,49938.0,49902.1015625,49919.55078125,1531.0
last_few_candles,49940.8984375,49960.8984375,49884.80078125,49886.3515625,1539.0
last_few_candles,49880.8984375,49917.1484375,49875.8515625,49901.5,1540.0
last_few_candles,49949.55078125,49952.05078125,49935.19921875,49950.8984375,1548.0
last_few_candles,49952.1484375,49954.75,49933.69921875,49940.8984375,1549.0
last_few_candles,49940.5,49948.0,49927.8515625,49935.3515625,1550.0
last_few_candles,49970.19921875,49970.19921875,49935.3515625,49954.55078125,1556.0
last_few_candles,49951.1015625,49953.5,49926.69921875,49931.1484375,1557.0
last_few_candles,49943.6484375,49950.25,49922.3515625,49924.25,1559.0
last_few_candles,49924.75,49951.55078125,49914.25,49944.8515625,1560.0
last_few_candles,49953.5,49959.25,49898.05078125,49929.69921875,1565.0
last_few_candles,49917.0,49917.25,49896.0,49902.25,1567.0
last_few_candles,49903.44921875,49904.3984375,49862.8515625,49874.8984375,1568.0
last_few_candles,49876.5,49886.6484375,49825.94921875,49832.8515625,1569.0
last_few_candles,49829.19921875,49867.3984375,49807.8984375,49865.25,1570.0
last_few_candles,49895.3984375,49897.94921875,49858.25,49870.5,1581.0
last_few_candles,49990.25,49991.80078125,49966.69921875,49973.69921875,1594.0
last_few_candles,49975.80078125,49981.44921875,49942.6015625,49952.44921875,1595.0
last_few_candles,49957.94921875,49957.94921875,49938.3984375,49943.69921875,1596.0
last_few_candles,49955.8984375,49965.25,49932.19921875,49939.19921875,1599.0
last_few_candles,49936.6484375,49950.69921875,49931.75,49934.30078125,1600.0
last_few_candles,49943.19921875,49952.25,49915.69921875,49918.8984375,1607.0
last_few_candles,49918.8984375,49930.6015625,49910.6484375,49916.3515625,1608.0
last_few_candles,50239.44921875,50239.44921875,50205.1484375,50210.6015625,1651.0
last_few_candles,50346.55078125,50363.94921875,50346.55078125,50356.75,1678.0
last_few_candles,50357.5,50364.80078125,50345.3984375,50346.19921875,1680.0
last_few_candles,50341.44921875,50357.55078125,50311.3515625,50313.94921875,1681.0
last_few_candles,50317.25,50320.80078125,50298.6015625,50305.8515625,1682.0
last_few_candles,50305.6484375,50318.80078125,50291.80078125,50318.80078125,1683.0
last_few_candles,50380.1484375,50381.80078125,50360.69921875,50373.75,1701.0
last_few_candles,50372.94921875,50388.0,50340.30078125,50344.1015625,1703.0
last_few_candles,50345.30078125,50355.19921875,50328.05078125,50344.1484375,1704.0
last_few_candles,50354.75,50366.55078125,50343.75,50363.1484375,1716.0
last_few_candles,50405.30078125,50411.80078125,50385.55078125,50394.1484375,1724.0
last_few_candles,50394.3515625,50402.3515625,50382.44921875,50389.44921875,1725.0
last_few_candles,50388.8984375,50397.80078125,50382.0,50383.80078125,1729.0
last_few_candles,50380.69921875,50386.1015625,50372.05078125,50381.19921875,1730.0
last_few_candles,50377.5,50407.75,50377.19921875,50401.25,1738.0
last_few_candles,50418.8984375,50421.05078125,50380.6015625,50383.25,1745.0
last_few_candles,50382.3984375,50393.1015625,50361.0,50390.3515625,1746.0
last_few_candles,50583.6015625,50590.8515625,50535.3984375,50535.8515625,1772.0
last_few_candles,50538.30078125,50550.3515625,50534.25,50534.75,1773.0
last_few_candles,50535.3984375,50543.1484375,50515.05078125,50530.1015625,1774.0
last_few_candles,50569.8515625,50575.3984375,50537.80078125,50546.1015625,1782.0
last_few_candles,50579.3515625,50582.0,50567.3515625,50576.3515625,1789.0
last_few_candles,50575.19921875,50580.55078125,50551.69921875,50569.75,1792.0
last_few_candles,50569.3515625,50575.5,50551.55078125,50551.55078125,1793.0
last_few_candles,50548.1015625,50566.55078125,50542.55078125,50553.6015625,1794.0
last_few_candles,50563.44921875,50568.05078125,50539.75,50541.25,1797.0
last_few_candles,50537.6484375,50545.8515625,50518.69921875,50543.1015625,1798.0
last_few_candles,50557.69921875,50558.80078125,50526.94921875,50539.1484375,1804.0
last_few_candles,50538.44921875,50548.94921875,50525.6015625,50532.80078125,1805.0
last_few_candles,50529.1484375,50537.05078125,50508.94921875,50529.30078125,1806.0
last_few_candles,50531.1015625,50533.80078125,50497.44921875,50497.44921875,1807.0
last_few_candles,50497.1015625,50511.6484375,50474.3515625,50489.6484375,1808.0
last_few_candles,50480.69921875,50487.6484375,50464.6484375,50476.55078125,1810.0
last_few_candles,50472.30078125,50476.44921875,50452.6015625,50452.80078125,1811.0
last_few_candles,50455.5,50479.05078125,50449.75,50476.5,1812.0
last_few_candles,50481.1484375,50489.5,50449.05078125,50463.8515625,1816.0
last_few_candles,50466.30078125,50473.1015625,50447.55078125,50468.1484375,1817.0
last_few_candles,50474.5,50477.3984375,50432.8515625,50448.44921875,1818.0
last_few_candles,50465.8515625,50475.8984375,50447.6484375,50450.3984375,1830.0
last_few_candles,50450.19921875,50481.19921875,50438.3515625,50475.5,1831.0
last_few_candles,50506.6484375,50546.1015625,50500.0,50546.1015625,1846.0
last_few_candles,50534.1484375,50534.1484375,50514.8984375,50516.25,1852.0
last_few_candles,50517.55078125,50533.55078125,50514.75,50530.3515625,1853.0
last_few_candles,50520.30078125,50522.80078125,50499.1015625,50506.44921875,1856.0
last_few_candles,50509.94921875,50509.94921875,50488.55078125,50495.75,1857.0
last_few_candles,50508.75,50508.75,50484.80078125,50491.80078125,1861.0
