Open,High,Low,Close,ser_no
49727.30078125,49746.30078125,49722.6015625,49723.5,1433
49727.19921875,49740.1015625,49726.44921875,49737.25,1434
49733.19921875,49749.25,49730.8984375,49748.25,1436
49746.5,49755.0,49737.1015625,49744.1484375,1437
49740.30078125,49761.94921875,49739.8984375,49759.6484375,1439
49755.1015625,49767.69921875,49751.25,49764.6015625,1441
49737.0,49738.80078125,49714.25,49722.25,1444
49722.25,49727.8984375,49705.3984375,49726.1484375,1445
49725.55078125,49729.0,49713.1484375,49727.25,1446
49722.6015625,49732.75,49714.30078125,49719.69921875,1447
49717.1484375,49729.6484375,49710.75,49716.30078125,1448
49742.1015625,49763.1484375,49732.3984375,49756.3984375,1450
49747.3515625,49753.5,49732.6484375,49740.8515625,1452
49739.05078125,49749.8515625,49729.3515625,49732.80078125,1453
49739.5,49750.44921875,49727.55078125,49736.1015625,1454
49734.1484375,49739.19921875,49718.1484375,49724.69921875,1456
49732.3984375,49751.30078125,49727.69921875,49742.5,1458
49743.6015625,49748.8515625,49731.1015625,49732.25,1460
49732.8515625,49747.3984375,49730.1484375,49734.75,1461
49741.8984375,49748.6015625,49734.6015625,49745.44921875,1462
49731.3515625,49731.3515625,49692.8515625,49702.19921875,1465
49703.25,49720.6015625,49700.3984375,49712.6484375,1466
49715.19921875,49739.8984375,49709.44921875,49737.3984375,1468
49737.30078125,49737.30078125,49719.6484375,49730.75,1469
49728.30078125,49746.69921875,49721.1015625,49726.1015625,1470
49721.55078125,49740.55078125,49717.8984375,49733.30078125,1471
49715.30078125,49738.69921875,49707.69921875,49737.6015625,1474
49735.8515625,49740.5,49698.3515625,49701.3515625,1479
49702.5,49712.0,49697.05078125,49712.0,1480
49734.94921875,49749.8515625,49724.69921875,49742.1484375,1482
49740.30078125,49750.55078125,49732.80078125,49748.0,1484
49748.19921875,49755.80078125,49734.6015625,49736.75,1485
49737.6484375,49749.6484375,49732.8984375,49745.05078125,1486
49734.1484375,49735.30078125,49716.80078125,49723.69921875,1489
49747.1015625,49763.69921875,49739.0,49753.30078125,1492
49749.3515625,49762.75,49742.1015625,49745.6484375,1493
49753.80078125,49757.30078125,49727.8984375,49746.3984375,1494
50126.6015625,50145.8515625,50062.75,50121.6484375,1495
50163.80078125,50199.3984375,50163.80078125,50182.8984375,1498
50182.94921875,50190.25,50165.05078125,50190.25,1499
50248.6015625,50267.69921875,50240.19921875,50251.3984375,1503
50254.44921875,50259.8984375,50239.6484375,50241.6015625,1504
50248.0,50249.0,50214.6484375,50217.75,1507
50216.55078125,50250.75,50209.6484375,50240.0,1508
50190.19921875,50223.55078125,50177.3984375,50205.80078125,1512
50203.6015625,50205.1015625,50171.30078125,50187.30078125,1513
50169.30078125,50170.25,50060.80078125,50104.94921875,1516
50096.19921875,50102.0,50059.69921875,50059.94921875,1519
50011.5,50014.3984375,49973.6015625,49996.44921875,1522
50010.5,50017.05078125,49962.69921875,49964.69921875,1524
49969.75,49975.30078125,49940.25,49968.44921875,1525
49965.3515625,49970.8984375,49945.75,49948.5,1526
49958.8515625,49992.3515625,49955.5,49989.25,1528
49985.80078125,50012.1484375,49909.55078125,49912.55078125,1530
49923.0,49976.80078125,49919.05078125,49974.1484375,1532
49973.75,49973.75,49949.8984375,49950.6484375,1533
49940.8984375,49960.8984375,49884.80078125,49886.3515625,1539
49914.44921875,49966.1484375,49907.55078125,49955.1015625,1541
49953.6015625,50011.30078125,49950.05078125,50011.30078125,1543
49958.6015625,49973.1484375,49939.19921875,49940.05078125,1546
49940.1484375,49962.80078125,49938.3984375,49950.69921875,1547
49949.55078125,49952.05078125,49935.19921875,49950.8984375,1548
49952.1484375,49954.75,49933.69921875,49940.8984375,1549
49940.5,49948.0,49927.8515625,49935.3515625,1550
49943.94921875,49982.80078125,49943.30078125,49969.19921875,1552
