Adj Close,Close,High,Low,Open,Volume,Date,ser_no
51910.1015625,51910.1015625,52021.6484375,51895.5,51954.1015625,0,2024-10-15 09:15:00+00:00,0
51921.3515625,51921.3515625,51992.8984375,51870.3515625,51910.5,0,2024-10-15 09:30:00+00:00,1
51826.94921875,51826.94921875,51923.3984375,51758.44921875,51919.8515625,0,2024-10-15 09:45:00+00:00,2
51753.8515625,51753.8515625,51824.5,51709.1484375,51824.5,0,2024-10-15 10:00:00+00:00,3
51779.30078125,51779.30078125,51813.0,51745.94921875,51756.3984375,0,2024-10-15 10:15:00+00:00,4
51934.69921875,51934.69921875,51963.8515625,51737.75,51781.44921875,0,2024-10-15 10:30:00+00:00,5
51826.94921875,51826.94921875,51955.6484375,51748.8515625,51931.05078125,0,2024-10-15 10:45:00+00:00,6
51778.5,51778.5,51833.80078125,51766.25,51823.55078125,0,2024-10-15 11:00:00+00:00,7
51708.94921875,51708.94921875,51814.80078125,51700.44921875,51778.80078125,0,2024-10-15 11:15:00+00:00,8
51793.75,51793.75,51793.75,51704.69921875,51708.8515625,0,2024-10-15 11:30:00+00:00,9
51861.5,51861.5,51869.5,51751.25,51792.55078125,0,2024-10-15 11:45:00+00:00,10
51873.3515625,51873.3515625,51892.6484375,51833.25,51861.80078125,0,2024-10-15 12:00:00+00:00,11
51869.3515625,51869.3515625,51887.94921875,51828.55078125,51874.0,0,2024-10-15 12:15:00+00:00,12
51926.69921875,51926.69921875,51939.69921875,51861.1015625,51866.5,0,2024-10-15 12:30:00+00:00,13
51910.19921875,51910.19921875,51951.19921875,51897.80078125,51928.6015625,0,2024-10-15 12:45:00+00:00,14
51819.19921875,51819.19921875,51911.94921875,51815.05078125,51911.05078125,0,2024-10-15 13:00:00+00:00,15
51866.3984375,51866.3984375,51887.69921875,51807.94921875,51815.80078125,0,2024-10-15 13:15:00+00:00,16
51923.19921875,51923.19921875,51932.8515625,51862.3515625,51866.6015625,0,2024-10-15 13:30:00+00:00,17
51857.1484375,51857.1484375,51946.8984375,51854.5,51922.94921875,0,2024-10-15 13:45:00+00:00,18
51909.80078125,51909.80078125,51919.6015625,51859.6484375,51861.69921875,0,2024-10-15 14:00:00+00:00,19
51874.55078125,51874.55078125,51924.1484375,51874.55078125,51909.30078125,0,2024-10-15 14:15:00+00:00,20
51841.1484375,51841.1484375,51899.44921875,51797.05078125,51872.25,0,2024-10-15 14:30:00+00:00,21
51835.69921875,51835.69921875,51912.1484375,51808.05078125,51842.1484375,0,2024-10-15 14:45:00+00:00,22
51905.8515625,51905.8515625,51962.30078125,51822.6015625,51831.25,0,2024-10-15 15:00:00+00:00,23
51945.3984375,51945.3984375,51990.69921875,51886.8984375,51906.0,0,2024-10-15 15:15:00+00:00,24
51908.69921875,51908.69921875,51950.69921875,51711.19921875,51711.19921875,0,2024-10-16 09:15:00+00:00,25
51994.6484375,51994.6484375,52002.8984375,51881.80078125,51911.8984375,0,2024-10-16 09:30:00+00:00,26
51999.0,51999.0,52031.3515625,51959.6015625,51990.75,0,2024-10-16 09:45:00+00:00,27
51944.30078125,51944.30078125,52002.69921875,51929.44921875,52002.69921875,0,2024-10-16 10:00:00+00:00,28
51916.05078125,51916.05078125,51964.75,51895.8984375,51944.30078125,0,2024-10-16 10:15:00+00:00,29
51920.5,51920.5,51956.6484375,51884.8984375,51917.75,0,2024-10-16 10:30:00+00:00,30
51926.55078125,51926.55078125,51932.30078125,51898.30078125,51920.80078125,0,2024-10-16 10:45:00+00:00,31
51909.6015625,51909.6015625,51937.1484375,51882.94921875,51926.55078125,0,2024-10-16 11:00:00+00:00,32
51852.25,51852.25,51913.75,51843.3515625,51905.8984375,0,2024-10-16 11:15:00+00:00,33
51841.8984375,51841.8984375,51868.69921875,51831.6015625,51850.94921875,0,2024-10-16 11:30:00+00:00,34
51877.94921875,51877.94921875,51883.94921875,51831.75,51847.80078125,0,2024-10-16 11:45:00+00:00,35
51866.8984375,51866.8984375,51896.25,51848.55078125,51877.5,0,2024-10-16 12:00:00+00:00,36
51890.1015625,51890.1015625,51914.25,51862.25,51867.6484375,0,2024-10-16 12:15:00+00:00,37
51888.1484375,51888.1484375,51900.8515625,51865.94921875,51889.6015625,0,2024-10-16 12:30:00+00:00,38
51884.1484375,51884.1484375,51894.94921875,51856.30078125,51887.05078125,0,2024-10-16 12:45:00+00:00,39
51911.6015625,51911.6015625,51922.44921875,51878.5,51883.69921875,0,2024-10-16 13:00:00+00:00,40
51882.8515625,51882.8515625,51923.25,51872.8515625,51911.44921875,0,2024-10-16 13:15:00+00:00,41
51862.8984375,51862.8984375,51888.94921875,51853.6015625,51883.8515625,0,2024-10-16 13:30:00+00:00,42
51846.3515625,51846.3515625,51875.19921875,51840.30078125,51863.6015625,0,2024-10-16 13:45:00+00:00,43
51856.1484375,51856.1484375,51890.75,51840.94921875,51845.6484375,0,2024-10-16 14:00:00+00:00,44
51863.55078125,51863.55078125,51893.1015625,51840.3515625,51854.5,0,2024-10-16 14:15:00+00:00,45
51812.80078125,51812.80078125,51879.30078125,51806.30078125,51864.6015625,0,2024-10-16 14:30:00+00:00,46
51797.6484375,51797.6484375,51827.94921875,51769.1015625,51814.05078125,0,2024-10-16 14:45:00+00:00,47
51810.8984375,51810.8984375,51826.1484375,51766.0,51798.5,0,2024-10-16 15:00:00+00:00,48
51796.3984375,51796.3984375,51825.6484375,51770.0,51810.3515625,0,2024-10-16 15:15:00+00:00,49
51734.75,51734.75,51919.8515625,51716.94921875,51843.94921875,0,2024-10-17 09:15:00+00:00,50
51480.3984375,51480.3984375,51774.80078125,51469.19921875,51736.1484375,0,2024-10-17 09:30:00+00:00,51
51401.3515625,51401.3515625,51489.25,51352.19921875,51484.3515625,0,2024-10-17 09:45:00+00:00,52
51401.0,51401.0,51421.1484375,51355.19921875,51396.55078125,0,2024-10-17 10:00:00+00:00,53
51304.75,51304.75,51426.25,51240.30078125,51398.05078125,0,2024-10-17 10:15:00+00:00,54
51402.1015625,51402.1015625,51406.55078125,51271.5,51305.19921875,0,2024-10-17 10:30:00+00:00,55
51367.1484375,51367.1484375,51437.94921875,51349.3515625,51404.75,0,2024-10-17 10:45:00+00:00,56
51253.25,51253.25,51422.80078125,51246.8984375,51369.69921875,0,2024-10-17 11:00:00+00:00,57
51184.1484375,51184.1484375,51283.69921875,51159.94921875,51254.0,0,2024-10-17 11:15:00+00:00,58
51222.0,51222.0,51254.94921875,51150.25,51184.75,0,2024-10-17 11:30:00+00:00,59
51282.30078125,51282.30078125,51296.44921875,51216.80078125,51222.75,0,2024-10-17 11:45:00+00:00,60
