Adj Close,Close,High,Low,Open,Volume,Date,ser_no
7249.9501953125,7249.9501953125,7256.14990234375,7224.5498046875,7247.0,13999,2024-10-15 09:15:00+00:00,0
7223.4501953125,7223.4501953125,7252.85009765625,7221.60009765625,7248.5498046875,22901,2024-10-15 09:30:00+00:00,1
7165.0,7165.0,7227.5498046875,7152.60009765625,7225.4501953125,49853,2024-10-15 09:45:00+00:00,2
7122.14990234375,7122.14990234375,7172.89990234375,7122.14990234375,7165.0498046875,53687,2024-10-15 10:00:00+00:00,3
7077.2001953125,7077.2001953125,7129.2998046875,7077.2001953125,7121.5,56025,2024-10-15 10:15:00+00:00,4
7100.5,7100.5,7109.35009765625,7077.35009765625,7078.25,60048,2024-10-15 10:30:00+00:00,5
7100.0,7100.0,7105.60009765625,7088.2001953125,7100.75,90427,2024-10-15 10:45:00+00:00,6
7102.0498046875,7102.0498046875,7105.89990234375,7092.2001953125,7100.0498046875,22892,2024-10-15 11:00:00+00:00,7
7100.25,7100.25,7106.75,7096.10009765625,7103.2001953125,26875,2024-10-15 11:15:00+00:00,8
7098.64990234375,7098.64990234375,7111.89990234375,7090.75,7100.7998046875,43992,2024-10-15 11:30:00+00:00,9
7090.14990234375,7090.14990234375,7102.64990234375,7090.0,7099.60009765625,24043,2024-10-15 11:45:00+00:00,10
7066.0,7066.0,7090.2001953125,7063.0,7090.0498046875,99774,2024-10-15 12:00:00+00:00,11
7052.10009765625,7052.10009765625,7071.5,7051.0,7066.0,43579,2024-10-15 12:15:00+00:00,12
7043.10009765625,7043.10009765625,7063.9501953125,7042.85009765625,7052.14990234375,50352,2024-10-15 12:30:00+00:00,13
7035.64990234375,7035.64990234375,7049.10009765625,7035.10009765625,7043.10009765625,34563,2024-10-15 12:45:00+00:00,14
7046.7998046875,7046.7998046875,7050.9501953125,7032.0,7035.39990234375,26199,2024-10-15 13:00:00+00:00,15
7034.9501953125,7034.9501953125,7049.7001953125,7032.10009765625,7046.0498046875,21995,2024-10-15 13:15:00+00:00,16
7036.2001953125,7036.2001953125,7039.4501953125,7032.10009765625,7034.0498046875,20434,2024-10-15 13:30:00+00:00,17
7014.5498046875,7014.5498046875,7040.0,7013.5498046875,7036.2001953125,50803,2024-10-15 13:45:00+00:00,18
7011.10009765625,7011.10009765625,7021.39990234375,7001.25,7014.2998046875,57340,2024-10-15 14:00:00+00:00,19
7024.0,7024.0,7030.0,7010.14990234375,7010.7001953125,66192,2024-10-15 14:15:00+00:00,20
6995.9501953125,6995.9501953125,7026.85009765625,6990.0,7023.10009765625,89815,2024-10-15 14:30:00+00:00,21
6989.75,6989.75,7000.0,6979.0498046875,6995.39990234375,73382,2024-10-15 14:45:00+00:00,22
7032.9501953125,7032.9501953125,7037.0,6987.4501953125,6987.4501953125,208558,2024-10-15 15:00:00+00:00,23
7029.0,7029.0,7037.7998046875,7011.2001953125,7033.0,150955,2024-10-15 15:15:00+00:00,24
7003.89990234375,7003.89990234375,7058.5,6992.89990234375,7009.75,56792,2024-10-16 09:15:00+00:00,25
7012.0,7012.0,7024.85009765625,7001.0,7005.0,55459,2024-10-16 09:30:00+00:00,26
6966.14990234375,6966.14990234375,7016.85009765625,6966.14990234375,7011.25,80216,2024-10-16 09:45:00+00:00,27
6980.0,6980.0,6993.14990234375,6956.64990234375,6966.14990234375,72080,2024-10-16 10:00:00+00:00,28
6973.2998046875,6973.2998046875,6993.5498046875,6971.7001953125,6978.14990234375,50551,2024-10-16 10:15:00+00:00,29
6945.0,6945.0,6975.89990234375,6941.0,6974.10009765625,45144,2024-10-16 10:30:00+00:00,30
6967.85009765625,6967.85009765625,6972.39990234375,6942.0,6945.9501953125,32082,2024-10-16 10:45:00+00:00,31
6961.0,6961.0,6976.5498046875,6958.0,6967.75,22967,2024-10-16 11:00:00+00:00,32
6950.4501953125,6950.4501953125,6962.39990234375,6948.5,6960.0,18403,2024-10-16 11:15:00+00:00,33
6942.0,6942.0,6959.0,6938.64990234375,6950.0498046875,22661,2024-10-16 11:30:00+00:00,34
6942.2998046875,6942.2998046875,6947.39990234375,6932.14990234375,6942.0,24298,2024-10-16 11:45:00+00:00,35
6936.0498046875,6936.0498046875,6944.89990234375,6930.0,6938.10009765625,18200,2024-10-16 12:00:00+00:00,36
6930.2001953125,6930.2001953125,6941.89990234375,6930.0,6935.0498046875,19106,2024-10-16 12:15:00+00:00,37
6934.75,6934.75,6940.2001953125,6920.0,6930.2001953125,110734,2024-10-16 12:30:00+00:00,38
6922.2998046875,6922.2998046875,6935.0,6921.89990234375,6934.75,24361,2024-10-16 12:45:00+00:00,39
6930.60009765625,6930.60009765625,6933.0498046875,6920.5,6924.64990234375,21872,2024-10-16 13:00:00+00:00,40
6934.5498046875,6934.5498046875,6936.85009765625,6923.85009765625,6930.60009765625,29544,2024-10-16 13:15:00+00:00,41
6932.10009765625,6932.10009765625,6938.0,6930.0,6934.5498046875,17130,2024-10-16 13:30:00+00:00,42
6937.2998046875,6937.2998046875,6940.0,6925.5498046875,6932.0,22175,2024-10-16 13:45:00+00:00,43
6948.64990234375,6948.64990234375,6957.89990234375,6936.85009765625,6939.0,76383,2024-10-16 14:00:00+00:00,44
6967.0,6967.0,6969.60009765625,6947.0498046875,6947.0498046875,55739,2024-10-16 14:15:00+00:00,45
6965.9501953125,6965.9501953125,6974.2998046875,6953.25,6967.14990234375,36507,2024-10-16 14:30:00+00:00,46
6955.64990234375,6955.64990234375,6967.64990234375,6950.10009765625,6967.0,17711,2024-10-16 14:45:00+00:00,47
6951.9501953125,6951.9501953125,6968.89990234375,6949.35009765625,6955.60009765625,58374,2024-10-16 15:00:00+00:00,48
6940.0,6940.0,6968.7998046875,6935.0,6952.0,90476,2024-10-16 15:15:00+00:00,49
6927.0,6927.0,6984.64990234375,6925.0,6980.9501953125,26111,2024-10-17 09:15:00+00:00,50
6906.89990234375,6906.89990234375,6949.9501953125,6905.0,6927.0,37994,2024-10-17 09:30:00+00:00,51
6925.89990234375,6925.89990234375,6929.64990234375,6895.0,6906.9501953125,26848,2024-10-17 09:45:00+00:00,52
6934.0,6934.0,6938.2001953125,6915.0,6928.0,21376,2024-10-17 10:00:00+00:00,53
6937.0,6937.0,6945.0,6923.0,6934.0,17521,2024-10-17 10:15:00+00:00,54
6963.0,6963.0,6970.0,6937.2001953125,6937.2001953125,34100,2024-10-17 10:30:00+00:00,55
6942.4501953125,6942.4501953125,6985.7998046875,6940.0,6962.5,50734,2024-10-17 10:45:00+00:00,56
6918.2998046875,6918.2998046875,6947.14990234375,6911.0,6940.60009765625,46192,2024-10-17 11:00:00+00:00,57
6913.7001953125,6913.7001953125,6924.60009765625,6905.5,6919.25,9830,2024-10-17 11:15:00+00:00,58
6912.9501953125,6912.9501953125,6926.0,6910.0,6913.7001953125,11218,2024-10-17 11:30:00+00:00,59
6910.5,6910.5,6915.5,6907.2998046875,6911.5498046875,10007,2024-10-17 11:45:00+00:00,60
