Adj Close,Close,High,Low,Open,Volume,Date,ser_no
549.9000244140625,549.9000244140625,552.1500244140625,547.2999877929688,552.1500244140625,511352,2024-10-15 09:15:00+00:00,0
548.5,548.5,550.75,548.2000122070312,549.9000244140625,338005,2024-10-15 09:30:00+00:00,1
545.75,545.75,548.4000244140625,545.0999755859375,548.25,445764,2024-10-15 09:45:00+00:00,2
543.5,543.5,545.7999877929688,542.9000244140625,545.7999877929688,392181,2024-10-15 10:00:00+00:00,3
540.1500244140625,540.1500244140625,544.3499755859375,540.0,543.5999755859375,443684,2024-10-15 10:15:00+00:00,4
540.5,540.5,541.5,539.4000244140625,540.1500244140625,461933,2024-10-15 10:30:00+00:00,5
541.7000122070312,541.7000122070312,543.3499755859375,540.6500244140625,540.6500244140625,251086,2024-10-15 10:45:00+00:00,6
540.8499755859375,540.8499755859375,542.4000244140625,540.4500122070312,541.7000122070312,137114,2024-10-15 11:00:00+00:00,7
540.0,540.0,540.9500122070312,539.3499755859375,540.9500122070312,288201,2024-10-15 11:15:00+00:00,8
537.4000244140625,537.4000244140625,540.25,537.0,540.0499877929688,357567,2024-10-15 11:30:00+00:00,9
536.8499755859375,536.8499755859375,537.6500244140625,536.0499877929688,537.4000244140625,300315,2024-10-15 11:45:00+00:00,10
536.2000122070312,536.2000122070312,536.9500122070312,534.5,536.9500122070312,552601,2024-10-15 12:00:00+00:00,11
535.7999877929688,535.7999877929688,537.4000244140625,534.6500244140625,536.0,280685,2024-10-15 12:15:00+00:00,12
535.9000244140625,535.9000244140625,536.7999877929688,535.2000122070312,535.7999877929688,266196,2024-10-15 12:30:00+00:00,13
533.9000244140625,533.9000244140625,536.25,533.75,535.9000244140625,219224,2024-10-15 12:45:00+00:00,14
533.5,533.5,533.9500122070312,532.2000122070312,533.7000122070312,470692,2024-10-15 13:00:00+00:00,15
534.3499755859375,534.3499755859375,534.9000244140625,533.25,533.5,362069,2024-10-15 13:15:00+00:00,16
536.6500244140625,536.6500244140625,537.0,534.2000122070312,534.3499755859375,555161,2024-10-15 13:30:00+00:00,17
534.5499877929688,534.5499877929688,536.5,534.1500244140625,536.4500122070312,273535,2024-10-15 13:45:00+00:00,18
533.7000122070312,533.7000122070312,534.9500122070312,533.4000244140625,534.5,196306,2024-10-15 14:00:00+00:00,19
533.25,533.25,534.0,532.2000122070312,533.75,451587,2024-10-15 14:15:00+00:00,20
531.0,531.0,533.9500122070312,530.9500122070312,533.25,466949,2024-10-15 14:30:00+00:00,21
532.25,532.25,532.7000122070312,531.0,531.0499877929688,383640,2024-10-15 14:45:00+00:00,22
532.5999755859375,532.5999755859375,533.7999877929688,531.4500122070312,532.1500244140625,948503,2024-10-15 15:00:00+00:00,23
532.8499755859375,532.8499755859375,533.25,532.5999755859375,532.6500244140625,951030,2024-10-15 15:15:00+00:00,24
534.7000122070312,534.7000122070312,535.6500244140625,532.0,533.0,408335,2024-10-16 09:15:00+00:00,25
537.2999877929688,537.2999877929688,538.2999877929688,534.7000122070312,534.7000122070312,351690,2024-10-16 09:30:00+00:00,26
537.4000244140625,537.4000244140625,538.6500244140625,536.7999877929688,537.2999877929688,283104,2024-10-16 09:45:00+00:00,27
537.9000244140625,537.9000244140625,538.4000244140625,535.75,537.3499755859375,251969,2024-10-16 10:00:00+00:00,28
536.6500244140625,536.6500244140625,538.5,536.5499877929688,537.8499755859375,140681,2024-10-16 10:15:00+00:00,29
532.6500244140625,532.6500244140625,536.7000122070312,532.2999877929688,536.5999755859375,383277,2024-10-16 10:30:00+00:00,30
533.7999877929688,533.7999877929688,535.4000244140625,532.0499877929688,532.5999755859375,517620,2024-10-16 10:45:00+00:00,31
534.2000122070312,534.2000122070312,534.3499755859375,533.4500122070312,533.7999877929688,144413,2024-10-16 11:00:00+00:00,32
531.75,531.75,534.4500122070312,531.5499877929688,534.4000244140625,209761,2024-10-16 11:15:00+00:00,33
530.2000122070312,530.2000122070312,531.7999877929688,529.75,531.75,192830,2024-10-16 11:30:00+00:00,34
530.9500122070312,530.9500122070312,531.0,529.2000122070312,530.0999755859375,160152,2024-10-16 11:45:00+00:00,35
529.9500122070312,529.9500122070312,531.25,529.9500122070312,530.9500122070312,156747,2024-10-16 12:00:00+00:00,36
531.25,531.25,531.6500244140625,529.5499877929688,529.8499755859375,168926,2024-10-16 12:15:00+00:00,37
530.9500122070312,530.9500122070312,531.5,530.2000122070312,531.1500244140625,125627,2024-10-16 12:30:00+00:00,38
530.8499755859375,530.8499755859375,531.0,529.0499877929688,530.8499755859375,142688,2024-10-16 12:45:00+00:00,39
532.4000244140625,532.4000244140625,532.5999755859375,529.5499877929688,530.8499755859375,226949,2024-10-16 13:00:00+00:00,40
533.3499755859375,533.3499755859375,533.5,531.5499877929688,532.6500244140625,174175,2024-10-16 13:15:00+00:00,41
532.9500122070312,532.9500122070312,533.4000244140625,532.3499755859375,533.2000122070312,117698,2024-10-16 13:30:00+00:00,42
532.2999877929688,532.2999877929688,534.0,531.75,532.8499755859375,247198,2024-10-16 13:45:00+00:00,43
533.4500122070312,533.4500122070312,533.5999755859375,532.1500244140625,532.2999877929688,141122,2024-10-16 14:00:00+00:00,44
534.2999877929688,534.2999877929688,534.4000244140625,532.9500122070312,533.5,155662,2024-10-16 14:15:00+00:00,45
534.5,534.5,535.0,533.5,534.5,186196,2024-10-16 14:30:00+00:00,46
534.1500244140625,534.1500244140625,534.4500122070312,532.8499755859375,534.4000244140625,206289,2024-10-16 14:45:00+00:00,47
531.8499755859375,531.8499755859375,533.75,531.7999877929688,533.75,353627,2024-10-16 15:00:00+00:00,48
532.2000122070312,532.2000122070312,532.3499755859375,531.4000244140625,531.8499755859375,445106,2024-10-16 15:15:00+00:00,49
537.9500122070312,537.9500122070312,538.0,534.25,535.0,334525,2024-10-17 09:15:00+00:00,50
535.0,535.0,537.9500122070312,534.0,537.8499755859375,626534,2024-10-17 09:30:00+00:00,51
535.25,535.25,535.4500122070312,533.25,534.75,327103,2024-10-17 09:45:00+00:00,52
