Adj Close,Close,High,Low,Open,Volume,Date,ser_no
3271.199951171875,3271.199951171875,3286.14990234375,3270.10009765625,3283.699951171875,0,2024-10-28 03:45:00+00:00,0
3268.14990234375,3268.14990234375,3272.050048828125,3265.89990234375,3269.39990234375,10407,2024-10-28 03:50:00+00:00,1
3266.449951171875,3266.449951171875,3268.35009765625,3261.75,3268.10009765625,11619,2024-10-28 03:55:00+00:00,2
3262.949951171875,3262.949951171875,3268.699951171875,3258.60009765625,3267.800048828125,8550,2024-10-28 04:00:00+00:00,3
3256.699951171875,3256.699951171875,3262.0,3254.449951171875,3262.0,8726,2024-10-28 04:05:00+00:00,4
3259.300048828125,3259.300048828125,3265.64990234375,3255.449951171875,3257.199951171875,7965,2024-10-28 04:10:00+00:00,5
3262.0,3262.0,3264.699951171875,3255.0,3259.25,6668,2024-10-28 04:15:00+00:00,6
3275.199951171875,3275.199951171875,3275.199951171875,3260.25,3262.949951171875,8323,2024-10-28 04:20:00+00:00,7
3282.14990234375,3282.14990234375,3287.949951171875,3275.0,3275.0,17355,2024-10-28 04:25:00+00:00,8
3279.64990234375,3279.64990234375,3287.0,3276.10009765625,3283.25,10979,2024-10-28 04:30:00+00:00,9
3278.800048828125,3278.800048828125,3283.35009765625,3275.0,3279.050048828125,9158,2024-10-28 04:35:00+00:00,10
3283.050048828125,3283.050048828125,3283.050048828125,3272.14990234375,3278.39990234375,5867,2024-10-28 04:40:00+00:00,11
3293.35009765625,3293.35009765625,3294.39990234375,3281.050048828125,3282.699951171875,15196,2024-10-28 04:45:00+00:00,12
3303.0,3303.0,3303.89990234375,3293.35009765625,3294.25,12774,2024-10-28 04:50:00+00:00,13
3309.75,3309.75,3310.89990234375,3302.39990234375,3302.39990234375,20024,2024-10-28 04:55:00+00:00,14
3301.699951171875,3301.699951171875,3315.0,3301.699951171875,3310.5,10474,2024-10-28 05:00:00+00:00,15
3304.14990234375,3304.14990234375,3306.35009765625,3298.5,3301.699951171875,10882,2024-10-28 05:05:00+00:00,16
3306.89990234375,3306.89990234375,3309.0,3301.449951171875,3305.0,9329,2024-10-28 05:10:00+00:00,17
3303.0,3303.0,3311.0,3302.89990234375,3306.75,6175,2024-10-28 05:15:00+00:00,18
3305.64990234375,3305.64990234375,3307.949951171875,3301.89990234375,3303.449951171875,6494,2024-10-28 05:20:00+00:00,19
3298.10009765625,3298.10009765625,3303.0,3296.60009765625,3303.0,13066,2024-10-28 05:25:00+00:00,20
3299.89990234375,3299.89990234375,3302.699951171875,3298.0,3298.35009765625,11477,2024-10-28 05:30:00+00:00,21
3299.75,3299.75,3301.0,3295.85009765625,3299.89990234375,9535,2024-10-28 05:35:00+00:00,22
3298.0,3298.0,3303.0,3297.25,3299.75,9839,2024-10-28 05:40:00+00:00,23
3292.25,3292.25,3299.800048828125,3290.35009765625,3299.5,7861,2024-10-28 05:45:00+00:00,24
3287.85009765625,3287.85009765625,3293.449951171875,3287.64990234375,3292.199951171875,7672,2024-10-28 05:50:00+00:00,25
3284.949951171875,3284.949951171875,3291.800048828125,3283.050048828125,3288.5,6225,2024-10-28 05:55:00+00:00,26
3284.199951171875,3284.199951171875,3289.14990234375,3282.0,3284.699951171875,5941,2024-10-28 06:00:00+00:00,27
3285.5,3285.5,3285.5,3278.0,3284.25,11963,2024-10-28 06:05:00+00:00,28
3279.199951171875,3279.199951171875,3284.14990234375,3277.550048828125,3284.050048828125,8195,2024-10-28 06:10:00+00:00,29
3283.300048828125,3283.300048828125,3283.5,3280.550048828125,3281.39990234375,11907,2024-10-28 06:15:00+00:00,30
3282.300048828125,3282.300048828125,3283.949951171875,3279.64990234375,3282.75,10851,2024-10-28 06:20:00+00:00,31
3288.949951171875,3288.949951171875,3288.949951171875,3280.39990234375,3280.39990234375,10057,2024-10-28 06:25:00+00:00,32
3293.050048828125,3293.050048828125,3293.89990234375,3286.050048828125,3288.60009765625,6528,2024-10-28 06:30:00+00:00,33
3293.800048828125,3293.800048828125,3294.0,3290.0,3293.0,5193,2024-10-28 06:35:00+00:00,34
3295.60009765625,3295.60009765625,3295.89990234375,3292.699951171875,3293.75,2588,2024-10-28 06:40:00+00:00,35
3287.199951171875,3287.199951171875,3300.0,3287.199951171875,3300.0,16112,2024-10-28 06:45:00+00:00,36
3278.550048828125,3278.550048828125,3283.5,3276.800048828125,3283.0,26209,2024-10-28 06:50:00+00:00,37
3282.25,3282.25,3286.35009765625,3276.449951171875,3276.449951171875,10723,2024-10-28 06:55:00+00:00,38
3293.10009765625,3293.10009765625,3293.10009765625,3281.0,3282.39990234375,11473,2024-10-28 07:00:00+00:00,39
3297.85009765625,3297.85009765625,3298.14990234375,3292.35009765625,3292.60009765625,14547,2024-10-28 07:05:00+00:00,40
3296.449951171875,3296.449951171875,3301.300048828125,3296.0,3298.0,16205,2024-10-28 07:10:00+00:00,41
3295.0,3295.0,3297.699951171875,3290.300048828125,3296.0,9754,2024-10-28 07:15:00+00:00,42
3290.89990234375,3290.89990234375,3296.300048828125,3287.39990234375,3295.10009765625,6189,2024-10-28 07:20:00+00:00,43
3294.300048828125,3294.300048828125,3294.300048828125,3287.75,3290.89990234375,5098,2024-10-28 07:25:00+00:00,44
3290.800048828125,3290.800048828125,3294.25,3285.800048828125,3292.85009765625,10005,2024-10-28 07:30:00+00:00,45
3291.699951171875,3291.699951171875,3292.60009765625,3289.14990234375,3291.449951171875,17431,2024-10-28 07:35:00+00:00,46
3293.050048828125,3293.050048828125,3296.800048828125,3291.199951171875,3291.75,3948,2024-10-28 07:40:00+00:00,47
3294.699951171875,3294.699951171875,3297.199951171875,3292.0,3292.0,4828,2024-10-28 07:45:00+00:00,48
3300.0,3300.0,3300.0,3293.14990234375,3294.699951171875,6033,2024-10-28 07:50:00+00:00,49
3294.0,3294.0,3300.0,3292.550048828125,3300.0,4212,2024-10-28 07:55:00+00:00,50
3294.949951171875,3294.949951171875,3295.64990234375,3290.89990234375,3295.25,4757,2024-10-28 08:00:00+00:00,51
3291.5,3291.5,3294.949951171875,3290.0,3294.449951171875,5798,2024-10-28 08:05:00+00:00,52
3293.35009765625,3293.35009765625,3293.60009765625,3290.60009765625,3291.64990234375,3726,2024-10-28 08:10:00+00:00,53
3295.0,3295.0,3295.0,3293.39990234375,3293.60009765625,3201,2024-10-28 08:15:00+00:00,54
3293.800048828125,3293.800048828125,3295.949951171875,3291.449951171875,3295.949951171875,4614,2024-10-28 08:20:00+00:00,55
3298.050048828125,3298.050048828125,3299.0,3292.14990234375,3292.89990234375,4491,2024-10-28 08:25:00+00:00,56
3292.89990234375,3292.89990234375,3299.949951171875,3290.35009765625,3299.199951171875,3852,2024-10-28 08:30:00+00:00,57
3296.449951171875,3296.449951171875,3296.949951171875,3289.89990234375,3292.699951171875,5503,2024-10-28 08:35:00+00:00,58
3294.800048828125,3294.800048828125,3297.0,3292.0,3296.949951171875,4150,2024-10-28 08:40:00+00:00,59
3293.25,3293.25,3297.39990234375,3292.199951171875,3295.0,4463,2024-10-28 08:45:00+00:00,60
3294.64990234375,3294.64990234375,3297.35009765625,3292.39990234375,3294.14990234375,5827,2024-10-28 08:50:00+00:00,61
3293.35009765625,3293.35009765625,3297.0,3292.0,3295.85009765625,3904,2024-10-28 08:55:00+00:00,62
3296.949951171875,3296.949951171875,3298.550048828125,3292.39990234375,3293.35009765625,4214,2024-10-28 09:00:00+00:00,63
3301.25,3301.25,3302.85009765625,3296.75,3297.89990234375,10657,2024-10-28 09:05:00+00:00,64
3297.75,3297.75,3300.300048828125,3296.64990234375,3299.449951171875,5095,2024-10-28 09:10:00+00:00,65
3294.300048828125,3294.300048828125,3299.199951171875,3292.10009765625,3297.60009765625,6977,2024-10-28 09:15:00+00:00,66
3295.64990234375,3295.64990234375,3296.699951171875,3292.25,3295.60009765625,5547,2024-10-28 09:20:00+00:00,67
3297.75,3297.75,3298.949951171875,3293.64990234375,3295.14990234375,3895,2024-10-28 09:25:00+00:00,68
3280.25,3280.25,3297.699951171875,3280.25,3297.699951171875,16918,2024-10-28 09:30:00+00:00,69
3285.35009765625,3285.35009765625,3288.050048828125,3280.0,3280.949951171875,9424,2024-10-28 09:35:00+00:00,70
3285.25,3285.25,3286.949951171875,3281.10009765625,3285.5,18288,2024-10-28 09:40:00+00:00,71
3285.0,3285.0,3286.60009765625,3281.199951171875,3285.300048828125,12456,2024-10-28 09:45:00+00:00,72
3290.10009765625,3290.10009765625,3290.60009765625,3286.39990234375,3286.39990234375,13956,2024-10-28 09:50:00+00:00,73
3283.050048828125,3283.050048828125,3294.89990234375,3269.89990234375,3290.89990234375,0,2024-10-28 09:55:00+00:00,74
3265.64990234375,3265.64990234375,3287.75,3262.14990234375,3287.75,31637,2024-10-29 03:45:00+00:00,75
3257.550048828125,3257.550048828125,3276.199951171875,3257.0,3267.050048828125,17051,2024-10-29 03:50:00+00:00,76
3267.0,3267.0,3268.0,3254.199951171875,3256.699951171875,14073,2024-10-29 03:55:00+00:00,77
